"Time","Subsystem #1|Node Voltages|S1) M1","Subsystem #1|Node Voltages|S1) M2","Subsystem #1|Node Voltages|S1) M3","Subsystem #1|Node Voltages|S1) N1","Subsystem #1|Node Voltages|S1) N10","Subsystem #1|Node Voltages|S1) N11","Subsystem #1|Node Voltages|S1) N12","Subsystem #1|Node Voltages|S1) N13","Subsystem #1|Node Voltages|S1) N14","Subsystem #1|Node Voltages|S1) N15","Subsystem #1|Node Voltages|S1) N16","Subsystem #1|Node Voltages|S1) N17","Subsystem #1|Node Voltages|S1) N18","Subsystem #1|Node Voltages|S1) N19","Subsystem #1|Node Voltages|S1) N2","Subsystem #1|Node Voltages|S1) N20","Subsystem #1|Node Voltages|S1) N21","Subsystem #1|Node Voltages|S1) N3","Subsystem #1|Node Voltages|S1) N4","Subsystem #1|Node Voltages|S1) N5","Subsystem #1|Node Voltages|S1) N6","Subsystem #1|Node Voltages|S1) N7","Subsystem #1|Node Voltages|S1) N8","Subsystem #1|Node Voltages|S1) N9","Subsystem #1|Node Voltages|S1) S1","Subsystem #1|Node Voltages|S1) S2","Subsystem #1|Node Voltages|S1) S3"
0.01095,1.544998323,-9.903362194,8.373458539,1.554289974,1.797875357,-9.440163243,7.878447495,1.922817745,-9.413453699,7.803953252,1.887824225,-9.426478156,7.897605209,1.867479132,-9.900552581,-9.523555692,7.895702021,8.36385387,1.832724499,-9.488936207,7.916486664,1.849645036,-9.507264831,7.891843841,69.92752197,-111.4507597,41.52323774
0.0111,2.142104927,-10.11331435,7.985737333,2.151124473,2.378870406,-9.639909618,7.481265432,2.500883246,-9.609669516,7.396375833,2.469144761,-9.626285634,7.494539539,2.451983232,-10.10939211,-9.722352875,7.492730281,7.975365297,2.415705248,-9.688974899,7.516556394,2.433179478,-9.705990915,7.490620481,74.80834807,-110.3460414,35.53769328
0.01125,2.732512229,-10.29102396,7.572426897,2.741229555,2.95306636,-9.809404869,7.059930766,3.071752523,-9.775767262,6.9649414,3.043374558,-9.795890197,7.067276876,3.02947928,-10.28600584,-9.89065341,7.065547102,7.561326289,2.991734188,-9.858585353,7.092354252,3.009741588,-9.874254161,7.065202356,79.4503919,-108.888537,29.43814509
0.0114,3.314309707,-10.43589403,7.134845542,3.322696635,3.51852115,-9.94791478,6.615791827,3.633498903,-9.911048092,6.511019912,3.608571409,-9.93456852,6.617182053,3.598011529,-10.42980087,-10.02773202,6.615505033,7.12305708,3.558867658,-9.997037993,6.645243064,3.577381555,-10.01133253,6.616944998,83.83878733,-107.082904,23.24411662
0.01155,3.885635664,-10.54744868,6.674379822,3.893666116,4.073430272,-10.05494091,6.150165012,4.184344041,-10.01502714,6.035962274,4.162937586,-10.04182713,6.145602118,4.155772583,-10.54030518,-10.13309413,6.143946312,6.661945815,4.115298279,-10.10384129,6.176564032,4.134292323,-10.11673208,6.147187326,87.95944376,-104.9349104,16.97546664
0.0117,4.444675392,-10.62531776,6.192470079,4.452325407,4.616079948,-10.13010058,5.664294869,4.722609453,-10.08731278,5.541065922,4.704771628,-10.11727149,5.653815876,4.701047337,-10.61715228,-10.2063388,5.652154516,6.179434201,4.659308941,-10.17860947,5.687590276,4.678758177,-10.19006151,5.657203527,91.79910537,-102.4514221,10.65231672
0.01185,4.989613725,-10.66923093,5.690662777,4.996861501,5.144587676,-10.17303532,5.159736353,5.246441058,-10.12755268,5.027903558,5.23219559,-10.16054374,5.143392997,5.231946172,-10.66007523,-10.24710837,5.141699219,5.677069811,5.189018269,-10.22098953,5.179887237,5.208894248,-10.23096798,5.148559952,95.34541919,-99.64038183,4.294962645
0.012,5.518696666,-10.67902873,5.170560452,5.525522599,5.657265681,-10.18345529,4.63807826,5.754156816,-10.13548323,4.498063558,5.743521337,-10.17136068,4.615930246,5.74676162,-10.6689177,-10.25512896,4.6141716,5.156456023,5.702733366,-10.23070161,4.655054745,5.722998965,-10.23917657,4.622850196,98.58698723,-96.51078021,-2.076207019
0.01215,6.030221828,-10.65465803,4.633817635,6.036608431,6.15248886,-10.16119792,4.100899974,6.244136097,-10.11095606,3.953118101,6.237117391,-10.14956589,4.073003413,6.243842239,-10.64362946,-10.23024664,4.071154145,4.619248024,6.198817192,-10.20759305,4.114671633,6.219431504,-10.21453594,4.081654846,101.5133678,-93.07259744,-8.440770326
0.0123,6.522513769,-10.59617465,4.08216048,6.528445624,6.628474028,-10.10625528,3.54992366,6.71463407,-10.05396123,3.394808386,6.711211279,-10.09514996,3.516345175,6.721409478,-10.58426891,-10.17244947,3.514388569,4.067172447,6.675492687,-10.151667,3.560464176,6.696412889,-10.15704178,3.526706375,104.115103,-89.33677086,-14.77833216
0.01245,6.993985815,-10.50376697,3.517364688,6.999449499,7.083600367,-10.01874848,2.986874618,7.164054847,-9.964593726,2.824882688,7.164193731,-10.00821642,2.947700882,7.177840545,-10.49102677,-10.08184514,2.945625618,3.502005288,7.1311406,-10.06304402,2.994168981,7.152321983,-10.06680969,2.959747252,106.3839854,-85.31538717,-21.0685982
0.0126,7.443114764,-10.37770853,2.941236822,7.448098701,7.516363665,-9.898802557,2.413565724,7.590895859,-9.842999669,2.245154156,7.594557368,-9.888896745,2.368889235,7.611607332,-10.36417862,-9.958581307,2.36668683,2.925553303,7.564255034,-9.941862529,2.417604496,7.585640875,-9.943984663,2.382595676,108.312712,-81.02128348,-27.29142851
0.01275,7.868443396,-10.21839075,2.355631066,7.872937739,7.925252048,-9.746709775,1.831923173,7.993662155,-9.689466485,1.657563202,8.000803223,-9.737471997,1.781858288,8.021190506,-10.20411766,-9.802950555,1.779518726,2.339670761,7.973336006,-9.788409565,1.832712478,7.99486054,-9.788859313,1.797193143,109.8951056,-76.46819986,-33.42690571
0.0129,8.268600143,-10.02631767,1.762424553,8.272596626,8.308821228,-9.562915632,1.243830066,8.370932887,-9.504425228,1.064024834,8.381496237,-9.554377214,1.188517674,8.405143134,-10.0113495,-9.615401226,1.186037727,1.746234804,8.356943499,-9.60313814,1.241389096,8.378537892,-9.601884663,1.205445075,111.1261003,-71.67069441,-39.45540587
0.01305,8.642292665,-9.802095984,1.163512459,8.645784443,8.665692648,-9.347985326,0.6511499062,8.721362042,-9.288420415,0.4664521928,8.735274638,-9.340167562,0.5907687863,8.76209775,-9.786482124,-9.396495516,0.5881557242,1.147140584,8.71370925,-9.386618632,0.6455218108,8.735302106,-9.383626868,0.6092465911,112.0017546,-66.64410007,-45.35765448
0.0132,8.988309809,-9.546440444,0.560826042,8.991291316,8.994619177,-9.102538426,0.0559198451,9.043705089,-9.042083836,-0.1331143743,9.060888094,-9.095469602,-0.009343483329,9.090785299,-9.530231417,-9.146879545,-0.01208132506,0.5443193229,9.042382667,-9.139487517,0.04714559088,9.063895223,-9.134730798,0.01063784274,112.5192651,-61.40447119,-51.11479387
0.01335,9.305533613,-9.260168396,-0.04368991612,9.308000414,9.294485392,-8.827314116,-0.5398131442,9.336842439,-8.766166782,-0.7326325741,9.357223047,-8.821030685,-0.6097639431,9.390074241,-9.243415659,-8.867323606,-0.6126181909,-0.06028425909,9.34184783,-8.862500641,-0.5516899357,9.363193834,-8.85595807,-0.5883299118,112.6769749,-55.96853142,-56.70844344
0.0135,9.592932923,-8.944191432,-0.6480936338,9.594881576,9.564233077,-8.523171258,-1.134082673,9.599732019,-8.461531372,-1.330122355,9.623228426,-8.517709223,-1.20851408,9.658903699,-8.92694723,-8.5587042,-1.211465856,-0.6647284189,9.611049233,-8.556522146,-1.149013714,9.632138059,-8.54818005,-1.185678533,112.4743778,-50.35362229,-62.12075556
0.01365,9.849479663,-8.599614582,-1.250250049,9.850907663,9.802788791,-8.191208613,-1.72475752,9.831338851,-8.129243453,-1.923439496,9.857851456,-8.186586956,-1.80344494,9.89621623,-8.581931761,-8.222118286,-1.806466703,-1.266878221,9.848924081,-8.222655308,-1.742685732,9.86966687,-8.212499152,-1.779262053,111.9121219,-44.57922755,-67.33289431
0.0138,10.07449822,-8.22740082,-1.848519838,10.07540383,10.00948069,-7.832426719,-2.3101058,10.03099355,-7.770303199,-2.510828293,10.06042846,-7.828661891,-2.392813229,10.10133475,-8.209332795,-7.858588396,-2.395866178,-1.865094303,10.05480482,-7.861896796,-2.330975197,10.0751079,-7.849929222,-2.36733731,110.9920067,-38.66118679,-72.33081988
0.01395,10.26721032,-7.828788813,-2.44087568,10.26759246,10.18348773,-7.448051384,-2.887902154,10.19789116,-7.385923656,-3.090077331,10.23015109,-7.445143395,-2.974387388,10.27343452,-7.810389517,-7.469355825,-2.977437127,-2.457349241,10.22787956,-7.475466058,-2.911658184,10.24764232,-7.461703906,-2.947681651,109.7169766,-32.61926875,-77.09770789
0.0141,10.42701013,-7.405068072,-3.025417469,10.42686841,10.32426947,-7.039416987,-3.456169766,10.33150377,-6.977430006,-3.659202239,10.36649748,-7.037353211,-3.546174464,10.41198431,-7.386391843,-7.055772812,-3.549190828,-3.041742901,10.36761849,-7.064694205,-3.482750399,10.38673976,-7.049165554,-3.518310681,108.0911149,-26.4727286,-81.61838631
0.01425,10.55338945,-6.957599609,-3.600275709,10.55272407,10.43133916,-6.607859822,-4.013170877,10.43138279,-6.546146247,-4.216430923,10.46900535,-6.606623939,-4.106412514,10.51652239,-6.938701177,-6.619189936,-4.109349592,-3.616405682,10.47355035,-6.630924207,-4.042498426,10.49193009,-6.613662872,-4.07746197,106.1196249,-20.24127018,-85.87835468
0.0144,10.64593259,-6.487848429,-4.163568305,10.64474439,10.5042953,-6.154920729,-4.556906874,10.49714256,-6.093599678,-4.759748766,10.53728523,-6.154486747,-4.653084395,10.58665445,-6.468782887,-6.161163285,-4.655901617,-4.179455415,10.54527165,-6.175697099,-4.588900051,10.56281393,-6.156746215,-4.623130442,103.8088217,-13.94490072,-89.86392094
0.01455,10.70435087,-5.997347069,-4.713465038,10.70264137,10.54301426,-5.682147658,-5.0855157,10.52864338,-5.621354825,-5.287302921,10.57120686,-5.68249852,-5.184322329,10.62224767,-5.978169804,-5.683280594,-5.186985342,-4.729061897,10.58264697,-5.700574614,-5.120092691,10.59926274,-5.679991906,-5.153456241,101.1661061,-7.603831328,-93.56227479
0.0147,10.72845933,-5.487671103,-5.248201934,10.72623077,10.5474187,-5.191055719,-5.597306508,10.5258153,-5.130951649,-5.79739162,10.57069924,-5.192190368,-5.698424002,10.62322722,-5.468437803,-5.187099765,-5.70089666,-5.263461184,10.58559425,-5.207092133,-5.634376422,10.60119816,-5.184943858,-5.666739991,98.19994309,-1.238412333,-96.96153076
0.01485,10.7181813,-4.960474444,-5.766050841,10.71543676,10.51750836,-4.683388621,-6.090534762,10.48869047,-4.62412296,-6.288258719,10.53578576,-4.685298525,-6.193630062,10.58961682,-4.941241093,-4.674377284,-6.195879775,-5.780925249,10.55411992,-4.696994711,-6.130003239,10.56863521,-4.673354551,-6.161230984,94.91983211,5.130940309,-100.0507724
0.015,10.67355523,-4.417459929,-6.265344045,10.67029874,10.4534727,-4.160947808,-6.563593435,10.41748598,-4.102656316,-6.758286523,10.4666765,-4.163610635,-6.668316737,10.52163095,-4.398282754,-4.146922619,-6.670313108,-6.279786636,10.48841937,-4.172076375,-6.605353827,10.50177794,-4.147028844,-6.635313036,91.33615258,11.48381156,-102.8199641
0.01515,10.59475687,-3.860372043,-6.744505614,10.5909935,10.35559562,-3.625428805,-7.014999301,10.31250884,-3.568257456,-7.205996783,10.36367379,-3.628826,-7.120995371,10.41957161,-3.841307502,-3.606458618,-7.122709998,-6.758469773,10.38878262,-3.6340408,-7.058941825,10.40092358,-3.607680343,-7.087501359,87.46056707,17.79984912,-105.2604162
0.0153,10.48205224,-3.291007447,-7.202002454,10.47778825,10.22429336,-3.078652166,-7.443231104,10.17419569,-3.02275259,-7.629887196,10.22721745,-3.082757669,-7.550145344,10.28387733,-3.272112201,-3.054825034,-7.551558874,-7.215442097,10.25563907,-3.084703215,-7.489239532,10.26650553,-3.057137584,-7.516277495,83.30545357,24.05882416,-107.3642777
0.01545,10.33583076,-2.711207699,-7.636376975,10.33107378,10.06013725,-2.522508987,-7.846952181,10.00314798,-2.468024597,-8.028630571,10.05790168,-2.527287273,-7.954426807,10.11514414,-2.692538534,-2.493921132,-7.955523793,-7.649246742,10.08956485,-2.525949325,-7.894905315,10.09910944,-2.497294927,-7.920305163,78.88412182,30.24070143,-109.1248232
0.0156,10.15657077,-2.122833004,-8.046251393,10.15132988,9.863708569,-1.958823038,-8.224965121,9.799977659,-1.90589307,-8.401033609,9.856321147,-1.964234768,-8.332639793,9.913978476,-2.104446752,-1.925582137,-8.333401114,-8.058506848,9.891135187,-1.959608823,-8.27473403,9.89933007,-1.929985107,-8.298382569,74.2107226,36.32570619,-110.5364288
0.01575,9.944861779,-1.527780602,-8.43031582,9.939147703,9.635747551,-1.38948084,-8.57610186,9.565452105,-1.338246848,-8.745951045,9.62323799,-1.395487169,-8.683621478,9.68114308,-1.509734061,-1.351710354,-8.684029674,-8.441913692,9.661095897,-1.387574517,-8.62755493,9.667920742,-1.357105714,-8.649345409,69.30020771,42.29438197,-111.5945897
0.0159,9.701401826,-0.9279632385,-8.787347043,9.695227059,9.377193329,-0.8163438237,-8.899277887,9.300515078,-0.7669660616,-9.062328875,9.35958969,-0.8229149985,-9.006291189,9.417575362,-0.9103130247,-0.7741953636,-9.006345227,-8.798245496,9.400372196,-0.8117215884,-8.952277379,9.405815383,-0.7805386,-8.972117985,64.16826855,48.12766498,-112.2959335
0.01605,9.426975056,-0.3252880572,-9.116220585,9.42035399,9.088954201,-0.2411988478,-9.193574097,9.006095051,-0.1938618701,-9.349267713,9.06630209,-0.2483220294,-9.299732877,9.124203602,-0.3080904607,-0.1948543399,-9.29943396,-9.126379476,9.109873168,-0.2338579344,-9.247971288,9.113930891,-0.2020946314,-9.265782156,58.83128832,53.80694028,-112.6382286
0.0162,9.122469318,0.2783220741,-9.415901533,9.115418364,8.772018374,0.3340651643,-9.458178648,8.683219919,0.379190112,-9.60595952,8.744384488,0.3264111615,-9.563125536,8.802043493,0.2950112426,0.3844225647,-9.562479964,-9.4252827,8.790589161,0.3441223587,-9.513812391,8.793273329,0.376333577,-9.529522339,53.30629287,59.31409958,-112.6203924
0.01635,8.788960257,0.8807788593,-9.685377353,8.781497882,8.427562428,0.9075181604,-9.692346042,8.333095033,0.9502749572,-9.831673951,8.395034926,0.899357664,-9.795717423,8.452294236,0.8969045636,0.9617015045,-9.794738,-9.693944938,8.443705461,0.9202770306,-9.74903394,8.445033396,0.952809328,-9.762585384,47.61265471,64.62983921,-112.2424939
0.0165,8.427349571,1.480516477,-9.923980449,8.419496378,8.056685806,1.477528358,-9.895482158,7.956842765,1.517734898,-10.02584806,8.019369362,1.468878124,-9.996919828,8.076076522,1.496024627,1.535330683,-9.99563124,-9.93170114,8.070327651,1.492978757,-9.95303583,8.070324814,1.525690565,-9.964387908,41.76513645,69.74061342,-111.5057499
0.01665,8.038923573,2.075401244,-10.13085828,8.03070238,7.660733344,2.042206638,-10.06699199,7.555826316,2.07969213,-10.18792809,7.618750404,2.03308683,-10.16614778,7.674748791,2.09023886,2.103415812,-10.16458421,-10.13770158,7.671808563,2.060323582,-10.12521509,7.670502605,2.093080378,-10.13434015,35.78443564,74.62809172,-110.4125274
0.0168,7.624889395,2.663620422,-10.30541172,7.61632519,7.240903359,2.599946902,-10.20654963,7.131287237,2.634536387,-10.31762857,7.19440216,2.59037102,-10.30309451,7.249544151,2.677735938,2.66434045,-10.30128128,-10.31135018,7.249360523,2.620688069,-10.26524779,7.246787699,2.653360207,-10.27212638,29.68902688,79.27730223,-108.9663291
0.01695,7.186576285,3.243289227,-10.44708397,7.177696207,6.798599497,3.148932327,-10.3137398,6.684649063,3.180472147,-10.41458399,6.747742309,3.138924445,-10.40736351,6.801879238,3.256632762,3.216291492,-10.40533081,-10.45209349,6.804393212,3.172253248,-10.37272325,6.800592388,3.204714594,-10.37734632,23.49841541,83.67337163,-107.171787
0.0171,6.725388797,3.812566323,-10.55543664,6.716222022,6.335300756,3.687488073,-10.38835232,6.217399096,3.715830793,-10.47862666,6.280256368,3.677070795,-10.47875973,6.333241499,3.825090025,3.757591786,-10.47654191,-10.55949667,6.338384264,3.713333312,-10.44742458,6.333401413,3.74546389,-10.44980015,17.23245329,87.80219479,-105.0346481
0.01725,6.242778308,4.369662121,-10.63013113,6.233355942,5.8523974,4.21409015,-10.43023919,5.730949182,4.239081724,-10.50966134,5.793348674,4.203276945,-10.51715556,5.845037455,4.381320446,4.286704197,-10.51478728,-10.63322486,5.852735279,4.242385396,-10.48920563,5.846616548,4.27406988,-10.48935207,10.91124825,91.65050446,-102.5617527
0.0174,5.74028828,4.912801537,-10.67093236,5.73064322,5.351457377,4.727109144,-10.43930742,5.226875667,4.748610136,-10.50765362,5.288595733,4.715915714,-10.52247831,5.338839901,4.923551551,4.801995794,-10.51999738,-10.6730469,5.349016529,4.75776926,-10.49797595,5.341811103,4.788898976,-10.49592236,4.555087312,95.20593381,-99.76102112
0.01755,5.219524678,5.440257277,-10.67772117,5.209691386,4.834051861,5.224969094,-10.41564722,4.706770613,5.242866632,-10.47271014,4.767583916,5.213419827,-10.49481529,4.816239022,5.450058999,5.301902103,-10.49225635,-10.67884768,4.828808985,5.257902021,-10.47381225,4.820569039,5.288379832,-10.46959391,-1.815650979,98.45707033,-96.64141935
0.0177,4.682132026,5.950353551,-10.65046722,4.672146338,4.301673791,5.706235729,-10.35937259,4.172149539,5.720426547,-10.40497697,4.23182521,5.694353977,-10.43428307,4.2787495,5.959170222,5.78498542,-10.43168196,-10.65060101,4.293624941,5.741332617,-10.41681751,4.28440345,5.77107093,-10.41048126,-8.180548741,101.3933733,-93.21282457
0.01785,4.129839061,6.441465847,-10.58927187,4.119737943,3.756005849,6.169461782,-10.27067498,3.624694182,6.179850243,-10.30469381,3.683007533,6.157267178,-10.34109236,3.728058214,6.44926421,6.249791867,-10.33848316,-10.58841242,3.745155498,6.206600107,-10.32718459,3.735001912,6.235517222,-10.3187868,-14.51921567,104.0055539,-89.48633828
0.018,3.564411213,6.912027167,-10.49433226,3.55423247,3.198736495,6.613265629,-10.14986273,3.066095103,6.619771669,-10.17221563,3.12282722,6.600776095,-10.21556143,3.165860385,6.918777723,6.694934275,-10.21297957,-10.49248322,3.185100145,6.652308714,-10.20521907,3.174062737,6.680331163,-10.194822,-20.81135701,106.2852459,-85.47388889
0.01815,2.987632924,7.360544701,-10.36594338,2.977414933,2.631457987,7.036337223,-9.997294547,2.497960126,7.038905929,-10.00793343,2.552891495,7.02357447,-10.05806343,2.593769781,7.366221928,7.119107301,-10.0555371,-10.36311256,2.61507094,7.077138488,-10.05128112,2.603196861,7.104203196,-10.03895223,-27.03683187,108.2251517,-81.18831984
0.0183,2.401334924,7.78559122,-10.20451184,2.391116342,2.055895618,7.437371116,-9.813446918,1.922018284,7.435971903,-9.812370394,1.974932875,7.424363057,-9.869098792,2.013522453,7.790173767,7.521009259,-9.866646896,-10.20071108,2.036803464,7.479775266,-9.865860355,2.024139407,7.505827943,-9.851665386,-33.17572237,109.8190691,-76.64334669
0.01845,1.807372327,8.185821546,-10.01054406,1.797191784,1.473809729,7.815152838,-9.598847425,1.340018752,7.809774118,-9.586115581,1.390710933,7.80192637,-9.649230783,1.426878382,8.189292402,7.899420873,-9.646867335,-10.00578915,1.452064268,7.858993549,-9.649505963,1.438653386,7.88398503,-9.633515269,-39.20839824,111.0619017,-71.85350351
0.0186,1.207610067,8.559971176,-9.784640703,1.197505888,0.8869082762,8.168565897,-9.354051981,0.7536595658,8.159209242,-9.329787125,0.8019364825,8.155149056,-9.399043894,0.8355512475,8.562317777,8.253218766,-9.396778363,-9.778951201,0.8625767597,8.213675023,-9.402788591,0.8484561927,8.237556411,-9.38507435,-45.11558573,111.9496762,-66.83409051
0.01875,0.6039473016,8.906850412,-9.527513922,0.5939572237,0.2969765713,8.496486461,-9.079792224,0.164723957,8.483186326,-9.044140283,0.2104036257,8.482918534,-9.119279665,0.2413394944,8.908064718,8.581287059,-9.11711855,-9.520912992,0.2701412184,8.542694078,-9.12644503,0.2553452126,8.565423428,-9.107082819,-50.8784295,112.4795539,-61.60112445
0.0189,-0.00170407394,9.225352271,-9.239970977,-0.01154319008,-0.2942208152,8.79785159,-8.776886949,-0.4250215863,8.780682,-8.730013438,-0.3821130623,8.784185678,-8.81076543,-0.353974549,9.225430813,8.882577082,-8.808707714,-9.23248515,-0.3234597786,8.844994732,-8.821296649,-0.3388983348,8.866533944,-8.800360788,-56.47855983,112.6498388,-56.17127896
0.01905,-0.607430395,9.514457937,-8.922908869,-0.6170828081,-0.8849462923,9.071722378,-8.446158938,-1.013847753,9.050770454,-8.38826136,-0.9738711298,9.058011542,-8.47433653,-0.9486427121,9.513401814,9.156141787,-8.472377747,-8.914567817,-0.9164729617,9.119630494,-8.488175965,-0.9325263015,9.139943102,-8.465742299,-61.89813638,112.4599833,-50.56184688
0.0192,-1.211108214,9.773139444,-8.57742065,-1.220539658,-1.473210588,9.317162721,-8.08861995,-1.599801287,9.292532371,-8.01992544,-1.562886928,9.303459338,-8.111019272,-1.540681384,9.770954337,9.40103836,-8.10915566,-8.568256867,-1.506899585,9.365659832,-8.128104849,-1.523549086,9.384713966,-8.104247842,-67.11824814,111.9105901,-44.792342
