Time,Subsystem #1|CTLs|Vars|PF12,Subsystem #1|CTLs|Vars|PF23,Subsystem #1|CTLs|Vars|PF34,Subsystem #1|CTLs|Vars|PF37,Subsystem #1|CTLs|Vars|PF62,Subsystem #1|CTLs|Vars|PF65,Subsystem #1|CTLs|Vars|PF76,Subsystem #1|CTLs|Vars|QF12,Subsystem #1|CTLs|Vars|QF23,Subsystem #1|CTLs|Vars|QF34,Subsystem #1|CTLs|Vars|QF37,Subsystem #1|CTLs|Vars|QF62,Subsystem #1|CTLs|Vars|QF65,Subsystem #1|CTLs|Vars|QF76
0.4467,0.017412684,-1.04773514,-0.885941145,-1.141166641,-0.003302527,-0.515108546,0.917190695,2.087705992,0.669518518,0.43782226,-0.136566908,1.057809841,1.163606368,0.958856641
0.44685,-0.04238539,-1.075903594,-0.890956701,-1.175208435,-0.042237896,-0.520190093,0.90420164,2.172234901,0.695514581,0.438097452,-0.112519163,1.116347557,1.217314492,0.988962136
0.447,-0.111545745,-1.10655799,-0.896035798,-1.211886337,-0.087355317,-0.530821782,0.888150025,2.250403922,0.719465553,0.438351174,-0.09103977,1.170502935,1.270563214,1.016593314
0.44715,-0.189145257,-1.139290509,-0.901116337,-1.250728253,-0.138058699,-0.546853066,0.869253179,2.321214437,0.74108815,0.438566252,-0.072386218,1.219571236,1.322669268,1.041368649
0.4473,-0.27425952,-1.173702928,-0.906126456,-1.291236616,-0.193728693,-0.568122184,0.847733317,2.383741773,0.760063023,0.438768614,-0.056845068,1.262907943,1.372943881,1.062993745
0.44745,-0.365771604,-1.209323976,-0.911000955,-1.332875106,-0.253617455,-0.594327156,0.823882804,2.437156312,0.776155265,0.438932739,-0.044598919,1.299933739,1.420729318,1.081157421
0.4476,-0.462505699,-1.245688533,-0.915679995,-1.375104521,-0.316939203,-0.625126153,0.798018686,2.480765825,0.789158025,0.439059068,-0.035809519,1.330168745,1.465408228,1.095626041
0.44775,-0.563215564,-1.28233017,-0.92009721,-1.41737134,-0.382885702,-0.660140603,0.770462901,2.513995031,0.798880078,0.439160077,-0.030618381,1.353212603,1.506390561,1.106225143
0.4479,-0.666592075,-1.318748941,-0.924194687,-1.459113734,-0.450577089,-0.698890223,0.741583381,2.536403529,0.805202375,0.439220478,-0.029081092,1.368760011,1.543141354,1.112802781
0.44805,-0.77129511,-1.3544651,-0.927922011,-1.49978585,-0.519123088,-0.740863377,0.711764075,2.547706062,0.808047134,0.439241161,-0.031219207,1.376618017,1.575191238,1.115280998
0.4482,-0.875968301,-1.389015454,-0.931227168,-1.538852864,-0.587634212,-0.785522688,0.681386135,2.547754212,0.807365063,0.439230262,-0.037021757,1.376684458,1.602120836,1.113640513
0.44835,-0.979253837,-1.42193467,-0.934065375,-1.575796553,-0.655203596,-0.832266363,0.650851106,2.536545574,0.803170409,0.439179703,-0.046406001,1.368962804,1.623583442,1.107900418
0.4485,-1.079815302,-1.452792641,-0.936403847,-1.610139596,-0.720947322,-0.880475834,0.620561679,2.514231593,0.79552718,0.439090304,-0.059246363,1.353570052,1.639316591,1.098148135
0.44865,-1.176356114,-1.481191635,-0.93820941,-1.641434556,-0.784017884,-0.929528788,0.590904969,2.481107224,0.784525654,0.438969844,-0.075388385,1.330712373,1.64911924,1.08452468
0.4488,-1.267628632,-1.506757261,-0.939458425,-1.66927389,-0.843589482,-0.978773833,0.562269869,2.437602751,0.770314734,0.438814747,-0.094616014,1.300698255,1.652874911,1.06721243
0.44895,-1.352457193,-1.529162727,-0.940139282,-1.69330653,-0.898892769,-1.027565563,0.535031879,2.384290758,0.753088733,0.438626438,-0.116674404,1.263936874,1.650556392,1.046450225
0.4491,-1.429752234,-1.548124663,-0.940241815,-1.713228315,-0.949223764,-1.075275384,0.50953584,2.32186723,0.733065297,0.438411426,-0.141285718,1.220913718,1.642202097,1.022519217
0.44925,-1.4985248,-1.56340469,-0.939764406,-1.728790781,-0.993941908,-1.121284892,0.486107626,2.251144055,0.710506642,0.43817097,-0.168129179,1.172195658,1.627932995,0.995739056
0.4494,-1.557897178,-1.574816036,-0.93871877,-1.739811144,-1.032480998,-1.164998006,0.465051464,2.173044943,0.68571524,0.437905799,-0.196851386,1.118430626,1.607957035,0.966465107
0.44955,-1.607119845,-1.582226904,-0.937117232,-1.746161594,-1.064365709,-1.205864523,0.446628656,2.088583051,0.659006063,0.437623157,-0.227089828,1.060316904,1.58253999,0.935084495
0.4497,-1.645576147,-1.585556135,-0.934982095,-1.747777562,-1.089206374,-1.243366476,0.431070197,1.998848252,0.63072516,0.437326216,-0.258456782,0.998609203,1.552022709,0.902006803
0.44985,-1.672756549,-1.58477187,-0.932345721,-1.744659214,-1.10669849,-1.27702002,0.418575232,1.905036576,0.601255735,0.437011864,-0.290534866,0.934117091,1.516821257,0.867658437
0.45,-1.688406718,-1.579911598,-0.929238859,-1.736862319,-1.116656296,-1.306428186,0.409285286,1.808298772,0.570961711,0.436695375,-0.322935185,0.867658459,1.477384955,0.832485889
0.45015,-1.692295435,-1.571046108,-0.925707538,-1.72450894,-1.118963422,-1.331210135,0.403321923,1.709905372,0.540243841,0.436370721,-0.355229091,0.800091864,1.43423889,0.796936208
0.4503,-1.684406818,-1.558316383,-0.921793022,-1.70776987,-1.113630093,-1.351094795,0.40073976,1.611097913,0.509465986,0.436057995,-0.387041904,0.732258474,1.387920617,0.761469317
0.45045,-1.664853768,-1.541889646,-0.917551604,-1.686875884,-1.100733046,-1.365823189,0.401573059,1.513134453,0.479037788,0.435746825,-0.417950591,0.665027868,1.339038783,0.726526348
0.4506,-1.633900231,-1.521984582,-0.913038476,-1.662103367,-1.080454943,-1.375222175,0.405804494,1.417264837,0.449346569,0.435441554,-0.447567122,0.599248827,1.288219571,0.692547066
0.45075,-1.591958173,-1.498870455,-0.908308457,-1.633772741,-1.05307767,-1.37920543,0.413365896,1.324701419,0.420752152,0.435155567,-0.475541155,0.535735897,1.236096164,0.659961798
0.4509,-1.539570855,-1.472843161,-0.903425796,-1.602252235,-1.018955818,-1.377726024,0.424160541,1.236617428,0.393628688,0.434883276,-0.501510188,0.475292633,1.183339621,0.629171382
0.45105,-1.47741355,-1.444232405,-0.898451753,-1.567939952,-0.978529888,-1.370811605,0.43804731,1.154132036,0.368321769,0.43462699,-0.525148104,0.418675376,1.130617049,0.600557125
0.4512,-1.406283721,-1.413407065,-0.893446022,-1.531265992,-0.932320218,-1.358571791,0.454840216,1.078284321,0.345140232,0.434396501,-0.546174504,0.366581914,1.078582433,0.574477089
0.45135,-1.327090403,-1.380753509,-0.888474288,-1.492691937,-0.880912108,-1.341163973,0.474327959,1.01003295,0.324384265,0.434188653,-0.564319985,0.319666065,1.027896684,0.551250067
0.4515,-1.240840181,-1.346678845,-0.883598215,-1.452697463,-0.824951981,-1.318812775,0.496261456,0.950240742,0.306317092,0.434005237,-0.579357444,0.278512254,0.979195823,0.531162196
0.45165,-1.148629046,-1.311609188,-0.878875881,-1.41177404,-0.765143825,-1.291810035,0.520359082,0.899658526,0.291158186,0.433853353,-0.591109583,0.243627672,0.933082759,0.514464626
0.4518,-1.051625982,-1.275977149,-0.874367374,-1.37042749,-0.702234065,-1.260492422,0.546319547,0.858921267,0.279102908,0.433730573,-0.599424884,0.215450077,0.890140052,0.501362109
0.45195,-0.951059492,-1.240223554,-0.870128858,-1.329167914,-0.637006246,-1.225253604,0.573815491,0.828542811,0.270303835,0.433638536,-0.604199337,0.194332738,0.85090729,0.492018114
0.4521,-0.848202614,-1.204790393,-0.866209855,-1.288499458,-0.570273876,-1.186538223,0.602497791,0.808903784,0.264865939,0.433581697,-0.605379077,0.180538824,0.815871852,0.486553326
0.45225,-0.744355618,-1.170115176,-0.862660048,-1.24892508,-0.502868612,-1.144827728,0.632007204,0.800250675,0.262861435,0.433558419,-0.602945741,0.174246541,0.785479163,0.48503798
0.4524,-0.640830001,-1.13662744,-0.859523083,-1.21093228,-0.435629857,-1.100641615,0.661973358,0.802694161,0.264315643,0.433569561,-0.596930005,0.175540896,0.760114341,0.487496444
0.45255,-0.538934414,-1.10474399,-0.856835971,-1.174988705,-0.369397434,-1.054533338,0.692017935,0.816203161,0.269206944,0.433617609,-0.587410564,0.18441161,0.740097381,0.493907028
0.4527,-0.439943142,-1.074858734,-0.854637161,-1.14154873,-0.304999111,-1.007067904,0.721767602,0.84063366,0.277501869,0.433690257,-0.57448326,0.2007677,0.725704326,0.504185519
0.45285,-0.345138821,-1.047358638,-0.852944169,-1.111016967,-0.243251522,-0.958864081,0.750834211,0.875658491,0.289055898,0.433812983,-0.558349315,0.224400454,0.717093855,0.518236261
0.453,-0.255716307,-1.022582465,-0.851786024,-1.083787149,-0.184928798,-0.910506663,0.778859164,0.920832498,0.303745218,0.433962426,-0.539184171,0.255028422,0.714402924,0.535874163
0.45315,-0.172813,-1.000848838,-0.851179124,-1.060205544,-0.130769245,-0.862606086,0.805488218,0.975594024,0.32138268,0.43414176,-0.517232477,0.29227754,0.71767496,0.556891636
0.4533,-0.097485947,-0.982442068,-0.851126115,-1.040567248,-0.081470197,-0.815779026,0.830372127,1.039249204,0.341730204,0.434360607,-0.49278737,0.335686661,0.726867085,0.581045865
0.45345,-0.030692411,-0.967598159,-0.851635873,-1.025136301,-0.037662678,-0.770609258,0.853199404,1.110995723,0.364546872,0.434602891,-0.466140836,0.384720507,0.741888627,0.608028786
0.4536,0.026714408,-0.956514592,-0.852702829,-1.014116311,8.54E-05,-0.727673153,0.873673693,1.189936943,0.389545593,0.434868074,-0.437630235,0.438769485,0.762560447,0.637509259
0.45375,0.073994001,-0.949349274,-0.85431184,-1.007654455,0.031274694,-0.687530687,0.891522914,1.275076101,0.41640324,0.43516039,-0.407626693,0.497158102,0.788627358,0.669128345
0.4539,0.110534991,-0.946203396,-0.856449467,-1.00585064,0.055493468,-0.650693953,0.906519548,1.365338674,0.444793311,0.435466648,-0.376498593,0.559152214,0.819778327,0.702480006
0.45405,0.135854795,-0.947132125,-0.859089098,-1.008740235,0.072410358,-0.617644888,0.918461181,1.459585941,0.474357096,0.435784649,-0.344641564,0.62396868,0.855626356,0.737143648
0.4542,0.149611725,-0.952142795,-0.862197386,-1.016298832,0.081783047,-0.588825205,0.927182613,1.556624226,0.504715652,0.436114869,-0.312467143,0.690785248,0.895720903,0.772682654
0.45435,0.151614428,-0.961184553,-0.86573925,-1.028446355,0.083473809,-0.564613148,0.932567677,1.655218822,0.535491308,0.436446166,-0.280377068,0.758747877,0.93956187,0.808634203
0.4545,0.141821335,-0.97415627,-0.869670545,-1.045038848,0.077438518,-0.545336671,0.934537284,1.754117028,0.566292152,0.436775779,-0.248781698,0.826985676,0.986592913,0.844534748
0.45465,0.120341078,-0.990907158,-0.873940222,-1.065873628,0.063728933,-0.531265123,0.933052557,1.852053584,0.596721173,0.437102414,-0.218089759,0.894619496,1.036212014,0.879920873
0.4548,0.087436206,-1.011230891,-0.878495565,-1.090693262,0.042504843,-0.52259348,0.928125156,1.947772634,0.626393388,0.437417266,-0.188689221,0.960773018,1.087784903,0.914325252
0.45495,0.043514066,-1.034876076,-0.883278281,-1.119185145,0.014023209,-0.519451025,0.91981049,2.040046133,0.654927653,0.437717278,-0.16095861,1.024587642,1.140647055,0.947296764
0.4551,-0.010876681,-1.061546995,-0.888225643,-1.150985056,-0.021366321,-0.521899218,0.908205612,2.127685054,0.681952092,0.438001354,-0.135259557,1.085231007,1.194111884,0.978402844
0.45525,-0.075051541,-1.090901787,-0.893274089,-1.185683888,-0.063215992,-0.529918781,0.893454524,2.209556422,0.707119207,0.438262934,-0.111920931,1.141908844,1.247485404,1.007229052
0.4554,-0.148159844,-1.122557124,-0.898360202,-1.222831809,-0.110984202,-0.543409815,0.875747809,2.284612877,0.730113854,0.438493353,-0.091234994,1.193880978,1.300075354,1.033385867
0.45555,-0.229358158,-1.156118009,-0.903411603,-1.261943217,-0.16407561,-0.562229259,0.855296165,2.351881798,0.750625721,0.438702264,-0.07348518,1.240466651,1.351189574,1.056537808
0.4557,-0.317550863,-1.191131919,-0.908367538,-1.30250534,-0.221781785,-0.586117398,0.832377421,2.410480029,0.768395266,0.438873383,-0.058885825,1.281050229,1.40016155,1.076362998
0.45585,-0.411624428,-1.227161398,-0.913157393,-1.343986392,-0.283379196,-0.61480257,0.807266885,2.459639903,0.783164798,0.439025113,-0.047656664,1.315096962,1.446342129,1.092620276
0.456,-0.510359084,-1.26371282,-0.917719752,-1.385831964,-0.348043324,-0.647888251,0.78030173,2.49870981,0.794751696,0.439136721,-0.039923173,1.342153801,1.489125792,1.105073649
0.45615,-0.612478475,-1.300306993,-0.921997777,-1.427492397,-0.414926727,-0.684945002,0.75183456,2.527184241,0.803006151,0.439210417,-0.035786062,1.361872813,1.527957711,1.113565074
0.4563,-0.716663552,-1.336467971,-0.925930388,-1.468412979,-0.483165759,-0.725505981,0.722223219,2.544683577,0.807803236,0.439255009,-0.035315063,1.373990618,1.562321124,1.117991706
0.45645,-0.821563174,-1.371707586,-0.929467381,-1.508048007,-0.551850826,-0.76902265,0.691862911,2.550976848,0.80909074,0.439258297,-0.038499771,1.378353747,1.591771215,1.11828649
0.4566,-0.925816972,-1.405561741,-0.932565303,-1.545876373,-0.620081335,-0.814922779,0.661150733,2.545988691,0.806856891,0.439222288,-0.045294275,1.374916648,1.615931726,1.114452346
0.45675,-1.028076363,-1.437588831,-0.935179491,-1.581396043,-0.686974135,-0.862614674,0.630476763,2.529784202,0.801121784,0.439153475,-0.055616836,1.363725796,1.634483876,1.106548014
0.4569,-1.127015179,-1.467364162,-0.937275851,-1.614137946,-0.751648209,-0.911463693,0.600243905,2.502575431,0.791966772,0.439046793,-0.069320939,1.344937203,1.647192581,1.094676322
0.45705,-1.221353288,-1.494502147,-0.938831773,-1.643680173,-0.813261395,-0.960828255,0.570849627,2.464727981,0.779520754,0.43890363,-0.086217791,1.318814145,1.653908604,1.079002131
0.4572,-1.309873061,-1.518653378,-0.939823779,-1.669637489,-0.871021765,-1.0100709,0.542665795,2.416736879,0.763938306,0.438730437,-0.106090723,1.285702008,1.65454515,1.059737981
0.45735,-1.391434973,-1.539505113,-0.940239542,-1.691676591,-0.924183889,-1.058545775,0.516056883,2.359227635,0.745426703,0.438526403,-0.128671141,1.246043542,1.649104519,1.037138878
0.4575,-1.464994744,-1.55679486,-0.940078267,-1.709524488,-0.972066862,-1.105622728,0.491367617,2.29295365,0.724235246,0.438292955,-0.153654492,1.200370886,1.637675047,1.011506111
0.45765,-1.529615019,-1.570309238,-0.939341563,-1.722959703,-1.014068515,-1.150700447,0.468910383,2.218776681,0.700635674,0.438036425,-0.180716411,1.149283642,1.620411943,0.98317911
0.4578,-1.584477633,-1.579884381,-0.938038477,-1.731821439,-1.049661227,-1.193201525,0.4489661,2.137657293,0.674933237,0.437759456,-0.209501888,1.093448209,1.597544924,0.952527373
0.45795,-1.62889079,-1.585410949,-0.936191273,-1.73601599,-1.078406326,-1.2325826,0.431791224,2.050648215,0.647469307,0.437463361,-0.239628191,1.033600337,1.56938825,0.919950233
0.4581,-1.662297655,-1.586833933,-0.933823638,-1.735506082,-1.099956513,-1.268350829,0.417595314,1.958872669,0.618593798,0.437154891,-0.270708581,0.970511611,1.536307769,0.885868779
0.45825,-1.684251873,-1.584142351,-0.930968828,-1.730315352,-1.114047546,-1.300042398,0.406560163,1.863555847,0.588706246,0.436828305,-0.302316162,0.905009969,1.498748526,0.850713167
0.4584,-1.694552405,-1.577409914,-0.92766097,-1.72053229,-1.120550813,-1.327307326,0.398803631,1.765868926,0.558147673,0.436511073,-0.334088925,0.837909569,1.457174407,0.814946303
0.45855,-1.693064878,-1.566721457,-0.923947963,-1.706298684,-1.119385049,-1.349778441,0.394430014,1.66706568,0.527332413,0.436186684,-0.365587069,0.770079395,1.412135572,0.779008069
0.4587,-1.679827274,-1.5522316,-0.919879242,-1.687815375,-1.110590432,-1.367188256,0.393486562,1.568408532,0.496650127,0.435863732,-0.39641285,0.702379333,1.36420832,0.743354539
0.45885,-1.655024768,-1.534143073,-0.915503792,-1.665327945,-1.094308514,-1.379348265,0.395970139,1.471145113,0.466469777,0.435556554,-0.426196169,0.63564917,1.313986357,0.708436531
0.459,-1.61898117,-1.512690589,-0.910883192,-1.639138638,-1.07075484,-1.386103284,0.401850781,1.376512328,0.437190378,0.43525697,-0.454539832,0.570739441,1.262120406,0.674682594
0.45915,-1.572163842,-1.488151711,-0.906076267,-1.609587106,-1.040242324,-1.387378728,0.411048486,1.285715786,0.409183515,0.434969509,-0.481084555,0.508463489,1.209264932,0.642511488
0.4593,-1.515178204,-1.460844793,-0.901140511,-1.577048564,-1.00317233,-1.383180829,0.423436668,1.199902452,0.382790002,0.434704216,-0.505508877,0.449590487,1.156072912,0.612322528
0.45945,-1.448755193,-1.431117752,-0.896142699,-1.541943279,-0.96001947,-1.373566165,0.438860059,1.120157517,0.358353797,0.434457791,-0.527494129,0.394861932,1.103222341,0.584483585
0.4596,-1.373742304,-1.399341626,-0.891144424,-1.504712186,-0.911329924,-1.35865978,0.457121047,1.047489118,0.336184936,0.434231668,-0.546758993,0.344958949,1.051373487,0.55933464
0.45975,-1.291100893,-1.365917513,-0.88620419,-1.465818315,-0.857721761,-1.338662397,0.47798382,0.982809841,0.316552124,0.434034096,-0.563071102,0.300495508,1.001163886,0.537185939
0.4599,-1.201879936,-1.331263394,-0.881388789,-1.425754519,-0.799867629,-1.313825329,0.501190377,0.92693291,0.299711348,0.433862684,-0.57621596,0.262029678,0.953230471,0.518306646
0.46005,-1.107208732,-1.295804367,-0.876754908,-1.385014385,-0.738488457,-1.284457254,0.526448198,0.88056164,0.2858719,0.433719461,-0.586026308,0.230039179,0.908166532,0.502926371
0.4602,-1.008284994,-1.259979769,-0.872357201,-1.344100781,-0.674351244,-1.250930045,0.553438239,0.844275615,0.275200649,0.433609904,-0.592383356,0.204918827,0.866527889,0.491236647
0.46035,-0.906356629,-1.224232466,-0.868253645,-1.303527211,-0.608254044,-1.21365751,0.581827382,0.818530476,0.267838373,0.433531658,-0.595198625,0.186986916,0.82884217,0.483380204
0.4605,-0.802707712,-1.18900083,-0.864492923,-1.263793379,-0.541017766,-1.1731007,0.611260505,0.80365048,0.263874437,0.433487423,-0.59443553,0.176469106,0.795577318,0.479456177
0.46065,-0.698647734,-1.154719787,-0.861118658,-1.225390108,-0.473478632,-1.129763388,0.641367995,0.799819495,0.263353296,0.433480156,-0.590104844,0.173498674,0.767146141,0.479518015
0.4608,-0.595489375,-1.12181474,-0.858177239,-1.18880295,-0.40647865,-1.084180535,0.671779122,0.807086076,0.266287704,0.433506885,-0.582253347,0.17812249,0.743915738,0.483567013
0.46095,-0.494522618,-1.09069056,-0.855703878,-1.154488081,-0.34085219,-1.03691142,0.702113643,0.825376967,0.272646354,0.433565809,-0.570971171,0.190292894,0.726182412,0.49155618
0.4611,-0.397055768,-1.061741083,-0.853724169,-1.122871532,-0.27742452,-0.988551822,0.731986994,0.854445343,0.28234158,0.433664221,-0.556407122,0.20986441,0.714165756,0.503398377
0.46125,-0.304302087,-1.035327026,-0.852272358,-1.094367012,-0.216989248,-0.93969022,0.761036958,0.89393458,0.295264467,0.433789773,-0.538726363,0.236604917,0.708039932,0.518944936
0.4614,-0.217443743,-1.01178862,-0.851355667,-1.069324895,-0.160315017,-0.890952771,0.788883988,0.943341836,0.311223708,0.433961398,-0.51817781,0.270182151,0.707865287,0.538028057
0.46155,-0.137581455,-0.991422061,-0.850994468,-1.048080851,-0.108118111,-0.842935116,0.815187076,1.002040748,0.330036074,0.434159304,-0.494997616,0.310187251,0.713671188,0.560401966
0.4617,-0.06572977,-0.974490566,-0.851196717,-1.030916831,-0.061064059,-0.796238678,0.839616073,1.069300053,0.351466702,0.434383143,-0.469476522,0.356128035,0.725397193,0.585795362
0.46185,-0.002808046,-0.961220882,-0.851953757,-1.01805504,-0.019764066,-0.75146338,0.861850379,1.144268872,0.375229922,0.434642092,-0.441951869,0.407432456,0.74289374,0.613908166
0.462,0.050378504,-0.95178732,-0.853264915,-1.009683276,0.015248542,-0.709166429,0.881615282,1.226000821,0.401042273,0.434919236,-0.412755065,0.463461875,0.765964519,0.644378808
0.46215,0.093145183,-0.946322494,-0.855115614,-1.00592577,0.043511807,-0.669889732,0.898655175,1.31347102,0.428578332,0.435214979,-0.382257999,0.523515569,0.794328356,0.676829924
0.4623,0.124934481,-0.94491312,-0.857479508,-1.006845175,0.064642426,-0.634145172,0.912741572,1.405570696,0.457482121,0.435531815,-0.350856374,0.586836066,0.827629652,0.71085979
0.46245,0.145329461,-0.947589267,-0.860333511,-1.012454989,0.078355336,-0.602388192,0.923698354,1.501131724,0.487399536,0.435855866,-0.318938506,0.652621263,0.865462837,0.746027183
0.4626,0.154056864,-0.954333533,-0.863642943,-1.022703408,0.084452534,-0.575036945,0.931379109,1.598946354,0.517949893,0.436186836,-0.2869148,0.720034556,0.90735332,0.781887257
0.46275,0.150988845,-0.965075713,-0.867363362,-1.037475992,0.082828858,-0.55245774,0.935673298,1.69776664,0.548738458,0.436523408,-0.255200778,0.788212599,0.952768598,0.817982903
0.4629,0.136150753,-0.979689393,-0.871452831,-1.056605696,0.073489515,-0.534945683,0.936526317,1.79633074,0.579380568,0.436854227,-0.224195554,0.856278733,1.001137797,0.853840548
0.46305,0.109715386,-0.998001135,-0.875859109,-1.079862567,0.056533661,-0.522741148,0.933920945,1.893380723,0.609482199,0.43717814,-0.194301521,0.923355141,1.051842509,0.888997441
0.4632,0.072005275,-1.019787486,-0.88052407,-1.106959846,0.032158541,-0.516018156,0.927881657,1.987668669,0.638652047,0.437493001,-0.16590944,0.988571241,1.104229483,0.922996398
0.46335,0.023489872,-1.044772584,-0.885389657,-1.13756127,6.66E-04,-0.514870961,0.918485359,2.077981134,0.666519102,0.437789963,-0.139382194,1.051077214,1.15762592,0.955387058
0.4635,-0.035220219,-1.072642172,-0.890393839,-1.171282528,-0.037550015,-0.519327779,0.905848187,2.163154887,0.692722703,0.43806728,-0.115067244,1.110058865,1.211342332,0.985745478
0.46365,-0.103381196,-1.103040388,-0.895468908,-1.207691255,-0.082008869,-0.529344906,0.890126315,2.24208519,0.716917704,0.438323824,-0.09328733,1.164741383,1.264677418,1.01367318
0.4638,-0.180086363,-1.135563029,-0.900552578,-1.246318087,-0.132122497,-0.544780901,0.87153423,2.313762955,0.738815258,0.438542536,-0.074305215,1.214411651,1.316945136,1.03878453
0.46395,-0.264419162,-1.16981415,-0.905573363,-1.286668162,-0.187276914,-0.56547969,0.850292105,2.377254674,0.758097046,0.438747893,-0.058408371,1.258418287,1.367457078,1.060779343
0.4641,-0.355277193,-1.205324276,-0.910466609,-1.328209347,-0.246732892,-0.591147175,0.826686454,2.431719594,0.774523083,0.438914764,-0.045784583,1.296173891,1.415552193,1.079341117
0.46425,-0.451494922,-1.241631777,-0.915170426,-1.370402671,-0.309716807,-0.621452939,0.801027718,2.476452828,0.787878447,0.439046625,-0.036605252,1.3271878,1.460607475,1.094234116
0.4644,-0.551831675,-1.278266957,-0.919619297,-1.412693791,-0.375417637,-0.656018587,0.773639962,2.510862863,0.797971247,0.439151082,-0.031010785,1.351048951,1.502028359,1.105272987
0.46455,-0.654983571,-1.314734599,-0.923755126,-1.454522546,-0.442959703,-0.694373976,0.7448888,2.53449546,0.804676853,0.439215762,-0.029064877,1.367442321,1.539275304,1.112303911
0.4647,-0.759611393,-1.350554632,-0.927527605,-1.495343148,-0.511456835,-0.736014116,0.71515506,2.547047031,0.807911367,0.439241449,-0.030795212,1.376164431,1.571873071,1.115242792
0.46485,-0.864358949,-1.385257229,-0.930881548,-1.534614836,-0.580019361,-0.780401201,0.684816778,2.548350552,0.807619724,0.439234152,-0.036194372,1.377097497,1.599390714,1.114060378
0.465,-0.967868692,-1.418380103,-0.933774422,-1.571821311,-0.647740503,-0.826940461,0.654277245,2.538389239,0.803814208,0.439187571,-0.045184992,1.370238842,1.62147929,1.10877442
0.46515,-1.068799808,-1.449489746,-0.936171455,-1.606478957,-0.713733557,-0.875017895,0.623939067,2.517295808,0.796549651,0.439102795,-0.057649323,1.355691286,1.637864303,1.099464197
0.4653,-1.165852535,-1.478181081,-0.938037258,-1.638132981,-0.777144945,-0.924008141,0.594190847,2.485349856,0.785913088,0.438985036,-0.073434859,1.333648689,1.648334579,1.086262114
0.46545,-1.257773723,-1.50407963,-0.939350153,-1.666375987,-0.837147657,-0.973263357,0.565423404,2.442969981,0.772050965,0.438832512,-0.092330161,1.304413085,1.652770072,1.0693494
0.4656,-1.343378181,-1.526851147,-0.940095077,-1.69084819,-0.892964903,-1.022136446,0.538010553,2.39071415,0.755149539,0.438646897,-0.114087041,1.268379055,1.651129441,1.048957165
0.46575,-1.421567122,-1.546209883,-0.940260859,-1.711239324,-0.943886275,-1.07000026,0.512300193,2.32926355,0.735421836,0.438435532,-0.138432225,1.226022055,1.64344181,1.025363273
0.4659,-1.491336683,-1.561909781,-0.939848137,-1.727297452,-0.989258449,-1.116227975,0.488626059,2.259419043,0.713132239,0.438196368,-0.165042691,1.177906059,1.629825237,0.99888129
0.46605,-1.5517967,-1.573759936,-0.938864603,-1.738830312,-1.028511475,-1.160226388,0.467290518,2.182091315,0.688573058,0.437934003,-0.193574937,1.124666586,1.610473639,0.969864631
0.4662,-1.602182408,-1.581619799,-0.9373226,-1.745702264,-1.061159376,-1.201437139,0.44856019,2.098281522,0.662058429,0.437653467,-0.223665652,1.066995739,1.585646073,0.938696498
0.46635,-1.641862606,-1.58540486,-0.935244979,-1.747845372,-1.086801426,-1.239337461,0.43267046,2.009072731,0.63393367,0.437357823,-0.25492783,1.00564599,1.555679191,0.905784863
0.4665,-1.670315103,-1.585077242,-0.932662843,-1.745251382,-1.105123889,-1.273441782,0.419824779,1.915650564,0.604577158,0.437045754,-0.286948608,0.941420522,1.520979428,0.871554379
0.46665,-1.687260751,-1.580666647,-0.929605888,-1.737969144,-1.115926528,-1.303343025,0.410169373,1.819168503,0.574354026,0.436730105,-0.31933561,0.875134333,1.481990456,0.836449651
0.4668,-1.692459667,-1.57223976,-0.926119714,-1.726114357,-1.119085813,-1.328656529,0.403830266,1.720891808,0.543663503,0.436405986,-0.351662524,0.807646209,1.439232868,0.800917285
0.46695,-1.685876784,-1.55993026,-0.922245488,-1.709851195,-1.114599703,-1.349100337,0.400868364,1.62206306,0.512871428,0.436092331,-0.383550884,0.739796463,1.393239619,0.76541714
0.4671,-1.66760992,-1.543902087,-0.918037141,-1.68940353,-1.102535723,-1.364413196,0.401320817,1.523940016,0.482383884,0.435780718,-0.414580491,0.672452899,1.344612642,0.730391817
0.46725,-1.637905658,-1.52437069,-0.913551649,-1.665046422,-1.083066146,-1.374414565,0.40517649,1.42777404,0.452590974,0.435474565,-0.444360724,0.606468589,1.29397828,0.696282081
0.4674,-1.597158669,-1.501596923,-0.908842393,-1.637092133,-1.056460736,-1.379005307,0.412371619,1.334781475,0.423855067,0.435186222,-0.472536133,0.542660486,1.241966134,0.663518662
0.46755,-1.545898575,-1.475875497,-0.903973237,-1.605904927,-1.023067028,-1.378135162,0.422813205,1.246139556,0.396549543,0.43491218,-0.498745437,0.481834331,1.189245761,0.63250681
0.4677,-1.484785932,-1.447532988,-0.89900666,-1.571880827,-0.983315991,-1.371823636,0.43636518,1.162974448,0.371024046,0.434653872,-0.522658015,0.424752622,1.136485458,0.603630288
0.46785,-1.414605948,-1.416931772,-0.894000914,-1.535444213,-0.937719046,-1.360170065,0.452845381,1.086334576,0.347590022,0.43442026,-0.543988722,0.372119467,1.084339118,0.577248755
0.468,-1.336256802,-1.384459879,-0.889022668,-1.497056994,-0.886855666,-1.343329196,0.472045667,1.017189308,0.326550665,0.43420984,-0.562466402,0.324594851,1.033470185,0.55368704
