Subsystem #1|CTLs|Vars|Vrms1,Subsystem #1|CTLs|Vars|Vrms2,Subsystem #1|CTLs|Vars|Vrms3,Subsystem #1|CTLs|Vars|Vrms4,Subsystem #1|CTLs|Vars|Vrms6,Subsystem #1|CTLs|Vars|Vrms7
7.421984556,7.60520772,7.632011985,7.598181218,7.618867431,7.659648678
7.446417488,7.606084623,7.631732447,7.598383303,7.61902807,7.659178783
7.421107614,7.604012023,7.630638724,7.597705367,7.617706358,7.657860104
7.446188945,7.603236596,7.62860114,7.596125258,7.616140213,7.655639776
7.416830732,7.599299918,7.625751115,7.59366055,7.612988016,7.652569673
7.442528716,7.596879858,7.621965411,7.590305712,7.60970398,7.648609907
7.409179366,7.591103987,7.617382902,7.586075338,7.604745111,7.643813277
7.435475502,7.58705901,7.611870946,7.580965512,7.599764275,7.638137188
7.39819383,7.579476084,7.605587277,7.574998923,7.593030268,7.631646367
7.425088393,7.573842483,7.598387463,7.568170004,7.586390156,7.624293406
7.383938155,7.564489272,7.590438633,7.560501137,7.577917319,7.616145608
7.411435725,7.557312401,7.581598385,7.551998615,7.569664683,7.607164119
7.366504237,7.546243232,7.572037645,7.542678653,7.559506697,7.597413665
7.39461133,7.537573098,7.561609469,7.532553289,7.549693392,7.586857197
7.345994056,7.524854901,7.550502561,7.521646449,7.53791662,7.575570688
7.374735934,7.514758092,7.538555391,7.509965579,7.526611039,7.563509127
7.32253994,7.50046237,7.525972534,7.497540509,7.513286457,7.550757719
7.351947669,7.489015523,7.512585198,7.484381523,7.500566984,7.537270663
7.296275104,7.473215858,7.498599311,7.470509837,7.485768242,7.523128315
7.326387576,7.46050223,7.483857356,7.455957209,7.471720064,7.508301954
7.267371574,7.443294456,7.468562685,7.440732135,7.4555425,7.492863706
7.298228793,7.429402449,7.452557016,7.424875578,7.440256153,7.476789705
7.236001649,7.410884839,7.436050551,7.408393295,7.422797806,7.460153136
7.267650969,7.395911071,7.418880359,7.391331362,7.406372259,7.442931375
7.202359384,7.376189059,7.401265849,7.373695373,7.387738319,7.425200886
7.234853823,7.360238697,7.383038884,7.355535036,7.370281022,7.406939585
7.166650489,7.339426124,7.364428372,7.336856962,7.350584961,7.388227724
7.200041683,7.32260397,7.34525225,7.317705522,7.332203353,7.369035037
7.129082659,7.300816583,7.325759812,7.298099867,7.311560914,7.349456302
7.16343424,7.283241017,7.305755414,7.278078052,7.292375791,7.329453398
7.089884259,7.260598551,7.285498821,7.257662448,7.270906392,7.30912596
7.125261828,7.242390358,7.264789535,7.236894116,7.251041191,7.288436405
7.049289487,7.219015379,7.243889338,7.215789483,7.228867238,7.267481151
7.085753277,7.200295162,7.222598755,7.194398878,7.208445508,7.246228622
7.007538001,7.17631783,7.201182679,7.172733613,7.185696795,7.224773436
7.045146169,7.157205266,7.179433324,7.150843793,7.164841089,7.203080598
6.964875046,7.132758245,7.157631544,7.128749289,7.141649999,7.181255574
7.003686064,7.113378761,7.135551847,7.106489579,7.120488767,7.159250845
6.921546213,7.088592576,7.113492115,7.084094785,7.096985424,7.137183694
6.961620223,7.069072189,7.091211171,7.061595685,7.075647861,7.114995982
6.877795538,7.044074049,7.069017917,7.039026435,7.051959182,7.092811081
6.919188422,7.024538158,7.046664211,7.016417862,7.030573831,7.070568533
6.833877878,6.999462036,7.024468124,6.993806462,7.006833193,7.048396324
6.876639701,6.980033213,7.00216751,6.971216212,6.985526049,7.026224458
6.790028762,6.955004035,6.980090408,6.948686566,6.961858081,7.004186483
6.83421506,6.935809323,6.957973016,6.926246338,6.940759269,6.98221481
6.746507004,6.910957087,6.936141137,6.903926959,6.91729329,6.960436906
6.792153537,6.892112528,6.914326621,6.881758574,6.89652248,6.938784546
6.703546249,6.867562163,6.892861149,6.85977324,6.873382839,6.917387342
6.75068798,6.849185371,6.871470532,6.83799989,6.853061068,6.896174619
6.661378699,6.82505636,6.850486953,6.816466677,6.830366554,6.87527308
6.710043562,6.807259224,6.829635742,6.795206225,6.810609264,6.854614656
6.620239016,6.783674677,6.809252672,6.774246802,6.788482051,6.834326641
6.670442275,6.766562252,6.789049867,6.753611212,6.769398252,6.814330792
6.58034135,6.74363404,6.76937455,6.733335332,6.74794905,6.794762692
6.632098497,6.727313141,6.749930782,6.713438135,6.72964928,6.77553903
6.541901712,6.705150546,6.731067757,6.693953774,6.708986447,6.756794613
6.595215239,6.689719084,6.712484861,6.67489958,6.691572318,6.738443866
6.505120887,6.668426712,6.69453365,6.656309638,6.671799279,6.720621734
6.559987476,6.653978018,6.67690912,6.638199155,6.655368057,6.703240273
6.470191318,6.633652047,6.659960634,6.620597708,6.63657965,6.68643038
6.526597861,6.620273764,6.643386293,6.603526157,6.621222898,6.670108797
6.437300478,6.601011294,6.627531957,6.587007927,6.603514591,6.654401425
6.495218729,6.588782304,6.612091232,6.57106235,6.589315373,6.639221972
6.406610511,6.570665861,6.597407974,6.555707914,6.572768277,6.624692992
6.46600926,6.559661518,6.583180452,6.540970869,6.559805622,6.610733859
6.378282373,6.542773502,6.569744872,6.526860945,6.544500675,6.597458748
6.439119033,6.533060351,6.556801611,6.513406769,6.532845025,6.584789634
6.338600897,6.502571171,6.55771715,6.464687746,6.444478464,6.620519198
6.425063661,6.520278727,6.539045106,6.503195752,6.531440952,6.561445915
6.307950117,6.47198547,6.528433663,6.433131269,6.411244618,6.592706606
6.401731415,6.497552192,6.516775615,6.47910801,6.508142482,6.539991433
6.289916743,6.454830992,6.512828998,6.414479625,6.391231885,6.579201868
6.379993444,6.476521007,6.496185121,6.456834454,6.486605879,6.520143277
6.272122217,6.437804251,6.497255742,6.396104542,6.371532605,6.565534657
6.362201873,6.459704159,6.479855326,6.438741719,6.469274816,6.504642801
6.257418353,6.423946537,6.484814007,6.380938579,6.355131522,6.55496198
6.346937941,6.445575023,6.466217776,6.423393695,6.454671279,6.491822119
6.24566827,6.413095292,6.475324676,6.368846309,6.341892031,6.547279302
6.334683111,6.434639505,6.455784468,6.411285677,6.443295741,6.482214937
6.236903585,6.405272881,6.468799557,6.359869663,6.331854936,6.542484926
6.325380658,6.42682767,6.448476901,6.402366677,6.435089997,6.475729325
6.231225989,6.40057829,6.465330544,6.354118556,6.325132231,6.540664857
6.31908152,6.422182517,6.444332664,6.396691551,6.430104955,6.472396985
6.228658631,6.399024334,6.464922297,6.351617986,6.321750352,6.541813851
6.315814964,6.420723886,6.443366052,6.394289407,6.428367375,6.472225625
6.229222054,6.400624829,6.467581708,6.352389498,6.321734031,6.545930583
6.315583602,6.422447378,6.445567961,6.395163583,6.429879167,6.475199681
6.23291012,6.405365496,6.4732883,6.356424068,6.325078235,6.552986652
6.318385809,6.427341649,6.450922531,6.399306491,6.43463339,6.481296862
6.239706592,6.413221711,6.482012321,6.363698767,6.331765278,6.562944887
6.324200092,6.435374115,6.459393371,6.406686905,6.442600654,6.49047464
6.249574371,6.424149631,6.493705578,6.374169496,6.341756494,6.575750243
6.332991515,6.446498314,6.470930748,6.417257917,6.453736645,6.502677451
6.262468142,6.438095912,6.508311159,6.387780786,6.355001881,6.591339421
6.344718492,6.460660679,6.485478189,6.430963725,6.467988672,6.517843084
6.278330733,6.454997699,6.525763536,6.404467081,6.371440506,6.609641114
6.359319232,6.477790253,6.502962303,6.447731619,6.485286494,6.535892861
6.297095878,6.474781799,6.545987296,6.424151973,6.390999662,6.630574698
6.376733881,6.497815719,6.523309584,6.467488237,6.505558715,6.556748074
6.318693541,6.49736906,6.568901458,6.4467536,6.41359961,6.65405461
6.396881971,6.520648039,6.546429082,6.490143669,6.528716196,6.58031321
6.34303303,6.522664828,6.594410432,6.472175958,6.439144508,6.679981507
6.419682555,6.546193594,6.572225295,6.515603728,6.554664685,6.606488456
6.370015919,6.550566722,6.622411208,6.500315916,6.467529724,6.708249393
6.445045441,6.574347729,6.600591486,6.543764249,6.58329871,6.6351633
6.399533577,6.58096005,6.652788811,6.531058637,6.498637358,6.738741184
6.472843749,6.604977315,6.631393503,6.574493524,6.614484337,6.666200918
6.431464492,6.613714534,6.685412883,6.564273791,6.532332815,6.771325225
6.502953085,6.63794694,6.664494536,6.60765747,6.648084578,6.699462233
6.465662549,6.648678765,6.720132744,6.599810076,6.568459411,6.805850836
6.535227756,6.673094875,6.699731733,6.643094966,6.683935406,6.734783025
6.501954875,6.68567769,6.756774904,6.637492207,6.606835738,6.842145785
6.569497749,6.710240453,6.736923757,6.680625582,6.721853192,6.771981462
6.540166773,6.724527137,6.795156812,6.677134041,6.647269428,6.880029522
6.605570009,6.749179031,6.77586598,6.720043688,6.761629378,6.810853632
6.580088255,6.765011819,6.83506576,6.718517655,6.689536051,6.919292636
6.643245466,6.789694393,6.816342181,6.761130284,6.803042524,6.851184584
6.621499014,6.806904834,6.876277985,6.761412121,6.73339812,6.959715714
6.682290977,6.831545553,6.858112571,6.803641098,6.845845816,6.892736878
6.664162355,6.849961949,6.9185531,6.805567598,6.77859946,7.001063562
6.722472082,6.874481888,6.900927738,6.847320209,6.889781455,6.935264183
6.707828852,6.893929323,6.961641672,6.850723868,6.824873285,7.043092729
6.763541157,6.918243756,6.944529934,6.89190201,6.934581827,6.978512472
6.75224369,6.938543492,7.005285077,6.89660969,6.871942078,7.085551294
6.805236585,6.962560636,6.988651432,6.937109496,6.979967814,7.022218451
6.797142953,6.983535762,7.049220069,6.942948421,6.919522542,7.128183269
6.847306474,7.007166119,7.03302843,6.982668625,7.025663411,7.066123044
6.842264996,7.028638507,7.093185009,6.989463959,6.967331776,7.17073473
6.889484815,7.051787532,7.07739181,7.028299369,7.071386119,7.109962459
6.8873438,7.073582593,7.136916971,7.035878903,7.015085211,7.212950822
6.931516093,7.096158048,7.121478425,7.073727081,7.116858761,7.153479092
6.932128641,7.118109404,7.18016353,7.081925284,7.062508037,7.254587275
6.973144209,7.140014827,7.165029575,7.118681462,7.161808008,7.19642016
6.976354807,7.161955283,7.222668154,7.127331918,7.109321206,7.295396184
7.014121632,7.18310136,7.207792871,7.162898131,7.205966517,7.238539278
7.019779998,7.204872081,7.264189212,7.171841944,7.155260538,7.335144536
7.054199799,7.225164448,7.24951975,7.206116586,7.249070469,7.279594245
7.062159231,7.24661178,7.304485777,7.215198949,7.200062335,7.373600169
7.093143296,7.26596186,7.289972519,7.248086957,7.290866845,7.319353765
7.103248466,7.286932218,7.343322771,7.257152813,7.243469216,7.410537051
7.130724569,7.305257321,7.328919362,7.288564888,7.331108452,7.35759253
7.142823514,7.325606136,7.380479853,7.297467966,7.28523878,7.445743727
7.166707209,7.342814993,7.366129632,7.327307856,7.369549507,7.394086831
7.180660133,7.362405745,7.41573601,7.33590802,7.325128466,7.479008127
7.200877281,7.378415839,7.401388811,7.36408825,7.405960326,7.428628978
7.216542929,7.39711568,7.448882749,7.372249353,7.3629088,7.510130848
7.233025266,7.411844577,7.434486313,7.398683227,7.440115847,7.46101528
7.250256359,7.429524833,7.479715734,7.406272753,7.398355306,7.538916617
7.262945762,7.442896454,7.465222193,7.430880415,7.471801877,7.491052848
7.281610108,7.459437614,7.508045636,7.437773941,7.431259302,7.565185002
7.290445684,7.471375424,7.493405048,7.46047594,7.50081334,7.518557339
7.31041461,7.486668569,7.53369331,7.466559841,7.461423492,7.588765657
7.315350604,7.497105958,7.518863669,7.487286635,7.526966177,7.543364419
7.321790669,7.495463749,7.55848113,7.463653567,7.434526694,7.632773857
7.34086725,7.523570516,7.545020168,7.514608695,7.55411997,7.569017403
7.342411862,7.514104442,7.575907806,7.483916939,7.455317169,7.648504726
7.358302856,7.541430298,7.562920919,7.533156332,7.5717356,7.586699894
7.363765529,7.53360885,7.594265137,7.504793219,7.476871184,7.665373286
7.372958183,7.556378079,7.577934306,7.548756098,7.58634249,7.601529694
7.380658374,7.548443571,7.607919081,7.520984351,7.493748333,7.677466592
7.384689178,7.568276275,7.589927727,7.561250449,7.597794166,7.613386108
7.394444378,7.560061411,7.61835196,7.533887066,7.50737515,7.686346724
7.39305182,7.576655386,7.598424711,7.570186836,7.605628226,7.621774374
7.404775848,7.568106335,7.625205145,7.543158663,7.51739762,7.691645163
7.398156643,7.581647669,7.603563195,7.575688812,7.609972015,7.626846715
7.411662028,7.572596602,7.628499667,7.548818021,7.52383153,7.693388928
7.399919629,7.583168379,7.605258735,7.577673119,7.610740915,7.628519422
7.415096054,7.573533227,7.62823916,7.550866178,7.526675599,7.691586527
7.398335223,7.581224898,7.603521136,7.57614602,7.607941517,7.626806936
7.415071044,7.57092028,7.624430201,7.549306565,7.525931821,7.686248743
7.39342059,7.575835965,7.5983704,7.571122954,7.601591111,7.621732636
7.4116094,7.564789544,7.617107609,7.54416839,7.521629529,7.677414932
7.385186919,7.567025623,7.589833153,7.562624369,7.591712577,7.613326915
7.404746645,7.55518727,7.60632032,7.535494144,7.513812549,7.665138047
7.373681826,7.554847424,7.577965174,7.550698267,7.578357715,7.601649082
7.394534064,7.542173633,7.592131619,7.523338028,7.502538002,7.64948554
7.358960854,7.539366471,7.562833951,7.535403221,7.561589802,7.586769945
7.381045433,7.525832185,7.574628061,7.507777712,7.487886959,7.630547742
7.341100489,7.520670338,7.544529475,7.516820082,7.54149478,7.568782615
7.364365032,7.506261114,7.553910974,7.48890521,7.469955285,7.608429577
7.320202628,7.498869125,7.523164295,7.495053087,7.518181716,7.547802407
7.344610211,7.483589189,7.530111869,7.46684392,7.448870062,7.583265639
7.296388236,7.474094633,7.498872073,7.470227629,7.491781433,7.523965416
7.320397057,7.456284362,7.504117937,7.438202647,7.417687504,7.558864624
7.270345714,7.447089614,7.47234399,7.443090815,7.463193424,7.497926925
7.294442389,7.427369193,7.474183935,7.409727651,7.390119821,7.527706264
7.240921818,7.416612454,7.442468198,7.412347269,7.430833762,7.468684082
7.266460691,7.396479249,7.442311347,7.379152486,7.360516918,7.494684484
7.209088954,7.383708091,7.410216112,7.379086532,7.395938162,7.437139761
7.235877459,7.363001416,7.407871632,7.345898744,7.32828437,7.459128492
7.175054557,7.348596055,7.375808959,7.343525449,7.358727225,7.403518345
7.203111079,7.327381043,7.371315677,7.310406667,7.293865946,7.421501539
7.138976057,7.311442291,7.339411555,7.305835184,7.319372046,7.367981604
7.168334393,7.289803267,7.332828853,7.272866777,7.257450664,7.381987935
7.101108882,7.272514675,7.301292322,7.266285727,7.278143883,7.330799535
7.131786624,7.25052052,7.2926642,7.233535154,7.219293929,7.340841642
7.061676099,7.232046501,7.261684107,7.22511516,7.2352811,7.2922043
7.093697552,7.209778286,7.251067926,7.192661818,7.17964471,7.298309556
7.020914828,7.190284783,7.220833353,7.182574087,7.191035467,7.252441941
7.054311655,7.16782966,7.208295,7.150498231,7.138755526,7.25465029
6.979063886,7.147478562,7.178990192,7.138909948,7.14565745,7.21176494
7.013858994,7.124922875,7.164590832,7.107308698,7.096885866,7.210102912
6.93636278,7.103876387,7.136398817,7.09438645,7.099408507,7.170410205
6.972586964,7.081311699,7.120211025,7.063344223,7.054288329,7.164926542
6.893048177,7.059721895,7.09330344,7.049244484,7.052533732,7.128623411
6.930724913,7.03723732,7.075397147,7.018848798,7.01120682,7.119362849
6.849352547,7.015258273,7.049945977,7.003730408,7.005281943,7.086644641
6.888511712,6.992947968,7.030397606,6.974073496,6.967892193,7.07365986
