Time,Subsystem #1|CTLs|Vars|VMrms1,Subsystem #1|CTLs|Vars|VSrms1,Subsystem #1|CTLs|Vars|Vrms1,Subsystem #1|CTLs|Vars|Vrms10,Subsystem #1|CTLs|Vars|Vrms13,Subsystem #1|CTLs|Vars|Vrms16,Subsystem #1|CTLs|Vars|Vrms19,Subsystem #1|CTLs|Vars|Vrms4,Subsystem #1|CTLs|Vars|Vrms7
0.0591,7.549404971,79.66032435,7.550368945,7.306880297,7.315194719,7.329408474,7.358567483,7.340777213,7.344920254
0.05925,7.547104366,79.65919534,7.547814984,7.288213547,7.293056839,7.309130462,7.339327246,7.322560755,7.3261745
0.0594,7.545019115,79.65823439,7.545435014,7.27028464,7.27161162,7.289617407,7.320865958,7.305084152,7.308189181
0.05955,7.543166791,79.65735187,7.543250354,7.253317659,7.251122897,7.271111911,7.303415465,7.28856415,7.291190217
0.0597,7.54157704,79.65664797,7.541294882,7.237533172,7.231855421,7.253852787,7.287199392,7.273213693,7.275395385
0.05985,7.540264914,79.65611247,7.539588311,7.223120947,7.214042993,7.238049019,7.272414806,7.259219825,7.260995847
0.06,7.5392445,79.65573553,7.538149748,7.210273506,7.197925007,7.223911047,7.259258551,7.246767524,7.248183606
0.06015,7.538525736,79.65550515,7.536994459,7.199153458,7.183700798,7.211615622,7.247895877,7.236012855,7.23712081
0.0603,7.538115087,79.65540659,7.536134476,7.189884026,7.171546125,7.20130873,7.238457898,7.227079957,7.227932574
0.06045,7.538021914,79.65542391,7.535584884,7.182613887,7.161640331,7.193146104,7.231089944,7.220106847,7.220762565
0.0606,7.538245387,79.6555423,7.53535067,7.177420008,7.154101198,7.187223068,7.22587549,7.215169609,7.215689775
0.06075,7.538782021,79.65575322,7.535434183,7.174368665,7.149029116,7.18361585,7.222880843,7.212332827,7.212779341
0.0609,7.539615935,79.65594832,7.535825235,7.173513248,7.146505373,7.18238466,7.222157475,7.211642826,7.212080172
0.06105,7.540739871,79.65620662,7.53652236,7.174870157,7.146565083,7.183551349,7.223720465,7.213115073,7.213606601
0.0612,7.542140029,79.65655048,7.537517179,7.178420854,7.149207214,7.187098183,7.227548865,7.216727131,7.217337408
0.06135,7.543806223,79.65703108,7.53880468,7.18413662,7.154414588,7.192997242,7.23360929,7.222450295,7.22324194
0.0615,7.545722173,79.65768314,7.540373422,7.191944981,7.162123047,7.201175176,7.241827454,7.230214653,7.231246606
0.06165,7.547868523,79.658523,7.542208464,7.201753587,7.172238553,7.211531939,7.25210237,7.239925357,7.241254005
0.0618,7.550220832,79.65954923,7.544289325,7.21344066,7.184636954,7.223942114,7.264310879,7.251464931,7.25314334
0.06195,7.552748629,79.66074786,7.546589002,7.226856603,7.199160025,7.238246097,7.278295299,7.264686,7.266762121
0.0621,7.55542017,79.66209741,7.549078658,7.241832153,7.215625911,7.254263611,7.293878839,7.279419637,7.281936918
0.06225,7.558195534,79.66352033,7.5517207,7.25817575,7.233824095,7.27179111,7.310863218,7.295480284,7.29847577
0.0624,7.561038035,79.66499686,7.554480167,7.275668777,7.253509963,7.29059125,7.32901961,7.312649018,7.316155013
0.06255,7.56391772,79.66655613,7.557328174,7.294093134,7.274437266,7.310429104,7.34812388,7.330715274,7.334756211
0.0627,7.566796919,79.66815084,7.560227459,7.313215495,7.29633414,7.331049849,7.36792878,7.349448044,7.354041203
0.06285,7.569635889,79.66974619,7.563138036,7.332770722,7.318899523,7.35216782,7.388162333,7.36858682,7.37374285
0.063,7.572398458,79.67130612,7.56602281,7.352514136,7.341844743,7.373515571,7.408567456,7.387891442,7.393613926
0.06315,7.575047883,79.67279396,7.568843485,7.372191178,7.364874973,7.394820079,7.42888385,7.407115126,7.413398072
0.0633,7.577544813,79.67417563,7.571558528,7.391534394,7.387680098,7.415792625,7.448835644,7.42599788,7.432829841
0.06345,7.579856035,79.67542395,7.574131946,7.410288012,7.409957847,7.436157953,7.468161562,7.444291786,7.451652677
0.0636,7.581953656,79.67651975,7.576532505,7.428227893,7.431439074,7.455670185,7.486628746,7.461777036,7.469640862
0.06375,7.58378887,79.67727795,7.578707311,7.445082132,7.451806242,7.474037246,7.503958307,7.478185522,7.486520952
0.0639,7.585364039,79.67789967,7.580654798,7.460687193,7.470853401,7.491078797,7.519981724,7.4933613,7.502131148
0.06405,7.586653952,79.67835218,7.582344851,7.474797632,7.488290859,7.506532721,7.534450016,7.507065968,7.516225606
0.0642,7.587650144,79.67868359,7.583763894,7.487255229,7.503915516,7.520221076,7.547198489,7.51914386,7.528644731
0.06435,7.588341376,79.67891988,7.584895267,7.497912692,7.517541278,7.531982128,7.558075333,7.529453689,7.539241657
0.0645,7.58871367,79.67907413,7.58571929,7.506614191,7.528975332,7.541646166,7.566921172,7.537841418,7.547860203
0.06465,7.588760876,79.67914874,7.586224,7.513277115,7.53809951,7.549118286,7.573652179,7.544227376,7.554419071
0.0648,7.588476862,79.67913884,7.586397403,7.517803087,7.544789099,7.554291445,7.57816943,7.548518542,7.558822257
0.06495,7.587863852,79.67901224,7.586235855,7.520137961,7.548963782,7.557103857,7.580421037,7.550662652,7.561016746
0.0651,7.586931796,79.6787062,7.585743539,7.520268123,7.550587302,7.557536565,7.580393128,7.550649098,7.560989648
0.06525,7.585705218,79.67832335,7.584939368,7.518182428,7.549632801,7.555575082,7.578077889,7.548469979,7.558733778
0.0654,7.584201179,79.67783099,7.583834983,7.513913256,7.546119763,7.551251436,7.57351101,7.544159211,7.554284258
0.06555,7.58243974,79.67722116,7.582445317,7.507527632,7.54010754,7.544633881,7.566763446,7.537783625,7.547709874
0.0657,7.580436227,79.67648576,7.580780945,7.499100893,7.531666491,7.535798158,7.55791408,7.52941508,7.53908617
0.06585,7.578209077,79.67561666,7.578855958,7.488751612,7.520916587,7.524869738,7.547088053,7.519173041,7.528535294
0.066,7.575779378,79.67460827,7.576687593,7.476609052,7.507994651,7.51198594,7.534420887,7.507185864,7.516190786
0.06615,7.57317686,79.6734603,7.574302272,7.462828896,7.493064934,7.49731173,7.52007536,7.493605625,7.502209
0.0663,7.570439745,79.67218074,7.571735474,7.447593342,7.476320104,7.481038893,7.50423883,7.478612313,7.486774756
0.06645,7.567599827,79.67062804,7.569016653,7.431090907,7.457965836,7.463367455,7.487108598,7.462392796,7.470079292
0.0666,7.564719781,79.66906239,7.566207411,7.413521535,7.438227745,7.444514851,7.468893947,7.44514472,7.452326977
0.06675,7.561829334,79.66736553,7.563336283,7.395121246,7.417363909,7.424731513,7.44983925,7.42710015,7.433756224
0.0669,7.558969072,79.66566606,7.560443711,7.376130099,7.395643398,7.404273075,7.430189518,7.408493436,7.414607064
0.06705,7.55616755,79.66402827,7.557558656,7.356764651,7.373319662,7.383375502,7.410170478,7.389536902,7.39509879
0.0672,7.553459837,79.66249881,7.554717258,7.337297564,7.350698233,7.362328673,7.390061407,7.370495822,7.375504838
0.06735,7.550877267,79.66110691,7.551952579,7.31795841,7.328049956,7.341383256,7.370100549,7.351595849,7.356056692
0.0675,7.548455652,79.65987116,7.549302755,7.298988289,7.305658345,7.320800601,7.350536533,7.333072531,7.33699719
0.06765,7.54623547,79.65880208,7.546811165,7.280638275,7.283812984,7.300849195,7.331625993,7.315169609,7.318575853
0.0678,7.544238298,79.65779811,7.544502856,7.26311515,7.2627705,7.281759934,7.313587645,7.298093255,7.301005672
0.06795,7.542502744,79.6569915,7.542420391,7.246654787,7.242811773,7.263790188,7.29666186,7.2820745,7.284522391
0.0681,7.541043868,79.65636012,7.540583242,7.231464143,7.224184128,7.247162923,7.281062191,7.267313172,7.269333348
0.06825,7.539867796,79.65589665,7.539002366,7.217725762,7.207113981,7.232078985,7.266975196,7.25398518,7.255619626
0.0684,7.538983849,79.65559141,7.537692251,7.205628146,7.191830635,7.218741709,7.254592292,7.242271762,7.24356834
0.06855,7.538398843,79.65542789,7.536665156,7.195322047,7.178526326,7.207318612,7.244068324,7.232318334,7.233328984
0.0687,7.538119584,79.65538655,7.535933543,7.186928233,7.167364093,7.19794793,7.23553021,7.224242234,7.225024372
0.06885,7.538156922,79.65544741,7.535514034,7.180572169,7.158508168,7.190769731,7.229103197,7.218164988,7.218777215
0.069,7.53851343,79.65559395,7.535415031,7.176329877,7.152067388,7.185869914,7.22486482,7.214158751,7.214662296
0.06915,7.539183822,79.65581881,7.535637064,7.174248836,7.148125079,7.183309384,7.222867138,7.212269479,7.212728745
0.0693,7.540141981,79.65594426,7.536159623,7.174364096,7.146742363,7.183132556,7.223143605,7.212529561,7.21300827
0.06945,7.541389028,79.65618679,7.536989612,7.176697779,7.14796143,7.185362802,7.22571437,7.214956735,7.215520625
0.0696,7.542903779,79.65653156,7.538111116,7.181201833,7.151748258,7.189954009,7.230525357,7.219503025,7.220213136
0.06975,7.544675273,79.65703669,7.53951821,7.187846529,7.158080244,7.196872414,7.237543306,7.226135217,7.227053594
0.0699,7.546686582,79.65773232,7.541198639,7.196544577,7.166873773,7.206027273,7.246674656,7.234765688,7.235951219
0.07005,7.548919796,79.65862806,7.543138698,7.20719494,7.178026303,7.217310605,7.257812034,7.24529646,7.246802022
0.0702,7.55134901,79.65971578,7.545316212,7.219663586,7.191393364,7.230577932,7.270814697,7.25759222,7.25946891
0.07035,7.553941654,79.66097708,7.547701836,7.23378611,7.206802939,7.245655518,7.285513414,7.271493655,7.273787442
0.0705,7.556662254,79.66236726,7.550262731,7.249389606,7.224067813,7.262360833,7.301726487,7.286831436,7.289581859
0.07065,7.559466158,79.66379218,7.552956305,7.266264016,7.24295567,7.280469146,7.319239872,7.303399497,7.306641327
0.0708,7.562326476,79.66534264,7.555757113,7.284191707,7.263225844,7.299750119,7.337829042,7.320987718,7.324747675
0.07095,7.565205797,79.66695941,7.558628515,7.302941134,7.284614283,7.319951925,7.357251854,7.339367836,7.343666626
0.0711,7.568069575,79.66860701,7.561536085,7.32226993,7.306840274,7.340811931,7.377256557,7.358300649,7.363153106
0.07125,7.570880375,79.67024502,7.564441848,7.341920652,7.329608774,7.362052103,7.397577174,7.377532995,7.382947047
0.0714,7.573601583,79.67182949,7.567307969,7.36164114,7.352620352,7.383395364,7.417949554,7.396816078,7.40279155
0.07155,7.576192515,79.67331485,7.57009191,7.381177402,7.375576274,7.404566583,7.438110316,7.415898369,7.422430411
0.0717,7.57861224,79.67466107,7.572750293,7.400267352,7.398167737,7.425280051,7.457789249,7.434526138,7.441601211
0.07185,7.580826135,79.67583888,7.575245451,7.418663629,7.420104678,7.44527076,7.476730706,7.452458159,7.460055684
0.072,7.582792086,79.67666867,7.577531463,7.4361285,7.4411036,7.464280371,7.494692844,7.469465168,7.47755595
0.07215,7.584507235,79.67738665,7.579601929,7.452422113,7.460885408,7.482055397,7.51143141,7.485316683,7.493864524
0.0723,7.585941292,79.67785397,7.581421679,7.467335995,7.479194235,7.498366679,7.526732989,7.499810672,7.508774357
0.07245,7.587091952,79.67818398,7.582983595,7.480720246,7.49583783,7.513046438,7.540441064,7.512798758,7.522132781
0.0726,7.587939354,79.67842096,7.584262517,7.492343132,7.510547209,7.525849936,7.552321151,7.52406027,7.533710371
0.07275,7.588479149,79.67859028,7.585248554,7.502106197,7.523181273,7.536659891,7.562268704,7.533494582,7.543406257
0.0729,7.588700784,79.67869648,7.585925441,7.509882273,7.533578245,7.545335704,7.570153218,7.540978571,7.551092884
0.07305,7.588596223,79.67873585,7.58627928,7.515556604,7.541587883,7.551747252,7.575856162,7.546397955,7.556654915
0.0732,7.588170774,79.67869959,7.586309483,7.519086244,7.54713794,7.555844883,7.579336004,7.549713428,7.560050183
0.07335,7.587423103,79.67853642,7.586008883,7.52041586,7.550153852,7.557569307,7.580539712,7.550874478,7.561227343
0.0735,7.586359886,79.67822097,7.585378424,7.519518333,7.550589028,7.556888806,7.579442531,7.549855377,7.560162468
0.07365,7.585006206,79.67782569,7.584437624,7.516433575,7.548466659,7.55384166,7.576088104,7.546697635,7.556897683
0.0738,7.583376682,79.67732269,7.583195828,7.511190166,7.543807685,7.548459406,7.570510893,7.541432617,7.55146503
0.07395,7.581490522,79.67670295,7.581667281,7.503849814,7.536666604,7.540804481,7.562777649,7.534123729,7.543930656
0.0741,7.579373354,79.67595551,7.579873041,7.49452725,7.527157275,7.53099754,7.553008382,7.524885105,7.534411024
0.07425,7.57704776,79.67506823,7.577831586,7.483327248,7.515386765,7.519148328,7.541313436,7.513818494,7.523013436
0.0744,7.574543275,79.67403297,7.575568837,7.470404019,7.501511182,7.505415346,7.527848326,7.501073616,7.509890915
0.07455,7.571891158,79.67284859,7.573112978,7.455925698,7.48571251,7.489978266,7.51279051,7.486817044,7.495214035
0.0747,7.569124387,79.6715253,7.570494505,7.440073225,7.468186471,7.473029016,7.496328448,7.471229048,7.479168909
0.07485,7.566261295,79.6699122,7.567729686,7.423032301,7.449138503,7.454766708,7.478652707,7.454489208,7.461940481
0.075,7.563360178,79.66823697,7.564875944,7.405057974,7.428847714,7.435459412,7.460026449,7.436849169,7.443786927
0.07515,7.560457072,79.66651298,7.561968609,7.386338492,7.407532717,7.415314459,7.440647905,7.418495649,7.424899913
0.0753,7.557600062,79.66482501,7.55905583,7.367131748,7.385483997,7.394608674,7.420783859,7.399682626,7.405541099
0.07545,7.554829997,79.66323057,7.556179174,7.347675649,7.36297269,7.373596517,7.400679202,7.380643643,7.385948289
0.0756,7.55218199,79.66176755,7.553375078,7.328214716,7.340281553,7.352542435,7.38058545,7.361617195,7.366368077
0.07575,7.549684942,79.66045671,7.550674417,7.308995831,7.317696129,7.331712163,7.360757852,7.342845504,7.347048923
0.0759,7.547364956,79.6593087,7.548105894,7.290258031,7.295492784,7.311361336,7.341440931,7.324557907,7.328228617
0.07605,7.54525021,79.65832879,7.545700849,7.272239539,7.273955773,7.291751675,7.322880677,7.306989638,7.310148625
0.0762,7.543360506,79.65743698,7.543482786,7.255161618,7.253349446,7.273123913,7.305307423,7.290356472,7.293031263
0.07635,7.541728774,79.65671428,7.541488837,7.239233932,7.233930619,7.255708808,7.288938368,7.274862959,7.277088362
0.0765,7.540379828,79.65616202,7.539748423,7.224665419,7.215952238,7.239735468,7.273987217,7.260713187,7.262529774
0.07665,7.539329958,79.65576904,7.53828281,7.211636553,7.199637972,7.22540249,7.260640654,7.248082828,7.249535378
0.0768,7.53858741,79.65552393,7.53710554,7.200302314,7.185189373,7.212885061,7.249061055,7.237122863,7.238261202
0.07695,7.538157249,79.65541197,7.536227206,7.190823867,7.172805525,7.202357555,7.239409378,7.227987369,7.228865767
0.0771,7.538037396,79.65541638,7.535651438,7.183324684,7.162645388,7.193954441,7.231808312,7.220791478,7.221468212
0.07725,7.538222794,79.65552308,7.535378998,7.177882433,7.154827319,7.187767512,7.226340117,7.215611761,7.216147404
0.0774,7.538715145,79.65572357,7.535417429,7.174600488,7.149481493,7.183907308,7.223105883,7.212545153,7.213003295
0.07755,7.539499133,79.65587104,7.535757098,7.17350996,7.14667035,7.182414066,7.222135269,7.211618388,7.212062872
0.0777,7.54058575,79.65617104,7.536414914,7.174614901,7.146426924,7.183302979,7.223436962,7.212840902,7.213335181
0.07785,7.541957173,79.65650358,7.537378358,7.177922611,7.148776596,7.186584455,7.227014889,7.216216673,7.216822266
0.078,7.543602681,79.6569665,7.538641971,7.183403408,7.153702941,7.192229488,7.232835861,7.221714517,7.222492418
0.07815,7.545499896,79.65759763,7.540188228,7.190973515,7.16113181,7.200153341,7.240811324,7.229251859,7.230260276
0.0783,7.547626469,79.65841578,7.541999259,7.200561457,7.170988108,7.210274759,7.250862851,7.23875248,7.240048317
0.07845,7.549954932,79.65942123,7.544051641,7.212042157,7.183144315,7.222464874,7.262861778,7.250095424,7.251731611
0.0786,7.552459185,79.66060171,7.54632279,7.225273117,7.197445851,7.236567314,7.276652991,7.263135582,7.265161001
0.07875,7.555110816,79.66193608,7.548787271,7.240089183,7.213710752,7.252405857,7.292067343,7.277710144,7.28016968
0.0789,7.557876487,79.66336487,7.551414147,7.256293556,7.231727234,7.269771487,7.308902897,7.293629485,7.296562461
0.07905,7.560716885,79.66482447,7.554165868,7.273675395,7.251259761,7.288440749,7.326940744,7.310687934,7.314126069
0.0792,7.563601051,79.66637792,7.557012606,7.292015818,7.272061116,7.308176691,7.345955933,7.328670167,7.332640522
0.07935,7.566484722,79.6679703,7.559910585,7.311065734,7.293850121,7.328711908,7.365687536,7.34733265,7.351854476
0.0795,7.569328824,79.66956731,7.562820552,7.330586793,7.316357167,7.349791566,7.385890369,7.366442273,7.37152695
0.07965,7.572095199,79.67113288,7.565703522,7.35032105,7.339277227,7.371132285,7.406296186,7.38574574,7.391397981
0.0798,7.574749461,79.67263065,7.568523649,7.370006127,7.362309033,7.392451121,7.426633085,7.40498558,7.411202485
0.07995,7.577260883,79.67402672,7.571248094,7.389389007,7.385152804,7.413474084,7.446638721,7.423915828,7.430685156
0.0801,7.579598739,79.67529184,7.57384341,7.408228359,7.407513412,7.433931605,7.46605989,7.442295283,7.4496001
0.08025,7.581729517,79.67640559,7.5762728,7.42626434,7.429091428,7.453545947,7.48462885,7.459873017,7.46768771
0.0804,7.583606574,79.67719981,7.578485572,7.443250838,7.449591857,7.472048866,7.502093126,7.476407186,7.484699493
0.08055,7.585220152,79.67784059,7.580468057,7.459016581,7.46880384,7.489256579,7.518279118,7.491735339,7.500467557
0.0807,7.586540153,79.67830833,7.582185318,7.473304952,7.486427013,7.504893561,7.53292375,7.50560963,7.514735768
0.08085,7.587558695,79.67865143,7.583624408,7.485958013,7.502259158,7.518785096,7.545867519,7.517874878,7.527347346
0.081,7.588271578,79.67889771,7.584775751,7.496830778,7.516120575,7.530773984,7.556962687,7.528394216,7.538159022
0.08115,7.588668928,79.67906137,7.585623812,7.505752469,7.527806675,7.540677918,7.566036859,7.537002329,7.547001499
0.0813,7.58875059,79.67914623,7.586162632,7.512636482,7.537192119,7.548394816,7.573000462,7.543613302,7.553788121
0.08145,7.588513477,79.67914715,7.586383257,7.517402738,7.544165114,7.553833641,7.577771336,7.548148337,7.558438791
0.0816,7.587953863,79.6790461,7.586276074,7.519978973,7.548623307,7.556909955,7.580274802,7.550534752,7.560878632
0.08175,7.587068163,79.67874466,7.585831704,7.520347773,7.550527535,7.557601155,7.580494717,7.550757855,7.561093677
0.0819,7.585878992,79.6783725,7.585067127,7.518514239,7.549865934,7.555908759,7.578437131,7.548821653,7.559089394
0.08205,7.584398001,79.67789128,7.583988562,7.514490281,7.546636588,7.551844812,7.574119613,7.544742281,7.55488142
0.0822,7.582648911,79.67729433,7.582614576,7.508346679,7.540900834,7.545478644,7.567615453,7.538591306,7.548542965
0.08235,7.580655828,79.67657325,7.58096448,7.500150153,7.532728789,7.536887839,7.559002027,7.530442776,7.540147951
0.0825,7.578442654,79.67572023,7.579057795,7.490003633,7.522223716,7.526180837,7.548388059,7.520397704,7.529802725
0.08265,7.576038128,79.67472885,7.576919335,7.478053129,7.509535926,7.513509526,7.535923534,7.508600676,7.51765387
0.0828,7.573466987,79.67359697,7.574570463,7.464443196,7.49482039,7.49902927,7.521760267,7.495193568,7.503848686
0.08295,7.570759655,79.67233141,7.572038791,7.449345239,7.47825761,7.482916397,7.506074533,7.480342847,7.488559147
0.0831,7.567942551,79.67081292,7.569348341,7.432972847,7.460075414,7.465395198,7.489082051,7.464254482,7.47199719
0.08325,7.565065717,79.66924891,7.566547962,7.415512474,7.440481418,7.446665126,7.470977858,7.447112562,7.454352949
0.0834,7.562161998,79.66755578,7.563669304,7.397191449,7.419726601,7.42696914,7.451998694,7.429139626,7.435854795
0.08355,7.559280738,79.66585324,7.56076148,7.378267132,7.398096149,7.406579305,7.432405181,7.410587118,7.416761359
0.0837,7.556457949,79.66420661,7.557860828,7.358939812,7.375829548,7.385719839,7.41241366,7.391658787,7.39728097
0.08385,7.553733194,79.66266455,7.555007916,7.339469746,7.353223115,7.364671391,7.392293964,7.372608614,7.377676499
0.084,7.551143209,79.6612576,7.552241126,7.320111064,7.33056987,7.343706705,7.37230686,7.353686552,7.358203504
0.08415,7.548716608,79.66000409,7.549591313,7.301083033,7.308135451,7.323069979,7.352682806,7.335108995,7.339086036
0.0843,7.546486107,79.65891571,7.547094045,7.282642494,7.286211209,7.30303221,7.333682723,7.317123424,7.320578055
0.08445,7.544469003,79.65790132,7.544770028,7.265015318,7.265067574,7.283838831,7.315539807,7.299949245,7.302907023
0.0846,7.542698648,79.65707297,7.542656523,7.24842604,7.244971282,7.265731933,7.298480061,7.283803065,7.286294292
0.08475,7.541195138,79.65642161,7.540778001,7.233081814,7.226175299,7.248938822,7.282720357,7.268888081,7.270950316
0.0849,7.539974643,79.65593993,7.539155415,7.219179247,7.208920614,7.233674394,7.268462165,7.255395099,7.257071067
0.08505,7.539050651,79.65561816,7.537807379,7.206889115,7.193423697,7.220129186,7.255879412,7.243489674,7.244825441
0.0852,7.538433603,79.65544051,7.536749745,7.196372973,7.179889979,7.208482626,7.245140291,7.233328744,7.234376423
0.08535,7.538129706,79.65538703,7.535994347,7.187761348,7.168488932,7.19888051,7.23637867,7.225039738,7.225854272
0.0855,7.538142457,79.65543717,7.535550445,7.181167391,7.159373017,7.191451653,7.229709394,7.218732102,7.219370391
0.08565,7.538469585,79.65557409,7.535421602,7.176676744,7.152658572,7.186289871,7.225218594,7.214485669,7.215008897
0.0858,7.539105776,79.6557895,7.535608329,7.174357601,7.148440663,7.183470568,7.222972794,7.212362657,7.212833556
0.08595,7.540025304,79.65592294,7.536090533,7.174228551,7.146769758,7.183024156,7.222991822,7.212381783,7.212862758
0.0861,7.541232336,79.65615595,7.536878177,7.176319411,7.147695342,7.184984816,7.22530606,7.214569713,7.215125056
0.08625,7.542712194,79.65648634,7.537961881,7.180590916,7.151193405,7.189313836,7.229869022,7.218885407,7.219576212
0.0864,7.54445531,79.65697256,7.539337147,7.187001132,7.157236654,7.19597178,7.236638926,7.225286337,7.226175864
0.08655,7.546446013,79.65764682,7.540993013,7.19547907,7.165758767,7.204884285,7.24554062,7.233702976,7.234849651
0.0867,7.548662426,79.65852057,7.542911855,7.20591648,7.176653115,7.215937414,7.256460402,7.2440296,7.245487197
0.08685,7.551075241,79.65958728,7.545068156,7.218184478,7.189783342,7.228993109,7.269262797,7.256135838,7.257957989
0.087,7.55365048,79.66082989,7.547431234,7.232124031,7.204977517,7.243881564,7.28378246,7.269865987,7.272099144
0.08715,7.556355452,79.66221838,7.549971103,7.247567924,7.222052044,7.260421568,7.299842372,7.285054659,7.287741409
0.0873,7.559145654,79.66362556,7.552645394,7.264308399,7.240775578,7.278389374,7.317225397,7.301495253,7.304671643
0.08745,7.561999293,79.66516679,7.555433827,7.282130099,7.260903703,7.297550949,7.335707129,7.318977787,7.322673054
0.0876,7.564880875,79.66677816,7.558301743,7.300809006,7.282181095,7.317664451,7.355055169,7.337280567,7.341518387
0.08775,7.56775403,79.66842434,7.561212958,7.320095429,7.304324947,7.338463136,7.375011476,7.356164252,7.360958621
0.0879,7.570577315,79.67006527,7.564125552,7.339730694,7.327040662,7.35966998,7.395310303,7.37537341,7.380732785
0.08805,7.573311561,79.67165753,7.566999214,7.359459801,7.350038467,7.381015177,7.415692384,7.394663796,7.400588564
0.0882,7.575915318,79.67315565,7.56979072,7.37902729,7.373017274,7.402219425,7.435891448,7.413783789,7.420266224
0.08835,7.578349709,79.67451884,7.572458817,7.398174495,7.395670738,7.423000422,7.455637341,7.432477879,7.43950403
0.0885,7.580582724,79.67571656,7.574968528,7.416653106,7.417701415,7.443087725,7.47467363,7.450504305,7.45805106
0.08865,7.582576287,79.67659244,7.577278049,7.434221442,7.438819862,7.462217135,7.492748944,7.467623385,7.475663344
0.0888,7.584325064,79.67732573,7.579378483,7.450658623,7.458758168,7.480147755,7.509636559,7.483620474,7.492118449
0.08895,7.585798638,79.67781206,7.581234623,7.465738233,7.477243141,7.496632477,7.525104247,7.498275611,7.507191813
0.0891,7.586988597,79.678155,7.582833268,7.47930563,7.494080211,7.511501217,7.5389933,7.511438479,7.520728096
0.08925,7.587872968,79.67840053,7.584147179,7.491146272,7.509016485,7.524524824,7.55108477,7.522901744,7.532513916
0.0894,7.58844343,79.67857623,7.585162526,7.501131431,7.521886526,7.535561719,7.561252159,7.53254371,7.542424562
0.08955,7.588692415,79.67868929,7.585866053,7.509143261,7.532539949,7.544483257,7.569375134,7.540251843,7.550343307
0.0897,7.588615858,79.67873652,7.586247854,7.515053312,7.540819546,7.551151782,7.57532511,7.545903827,7.556145005
0.08985,7.588222177,79.67870969,7.58631045,7.5188189,7.54664936,7.555512851,7.57905806,7.549456571,7.559785965
0.09,7.587513605,79.67857314,7.586050229,7.520385525,7.5499536,7.557505044,7.580519337,7.55085754,7.561212364
0.09015,7.586491619,79.67826127,7.585462901,7.519725837,7.550677932,7.557093176,7.579681662,7.550081166,7.560397668
0.0903,7.585179089,79.6778772,7.584565752,7.5168755,7.548838333,7.554306051,7.57657838,7.547158449,7.55737599
0.09045,7.583585491,79.6773859,7.583362942,7.511868787,7.544460067,7.549179518,7.571248954,7.542125509,7.552184282
0.0906,7.581725178,79.67677867,7.581863828,7.504761279,7.537591078,7.54177112,7.563752711,7.535038225,7.544879881
0.09075,7.579624964,79.67604541,7.580090618,7.495656631,7.528334696,7.532192926,7.554203661,7.526005574,7.535574442
0.0909,7.577311321,79.67517388,7.578065624,7.484669572,7.516805568,7.520562653,7.542717953,7.51513747,7.524381267
0.09105,7.57481769,79.67415554,7.575818625,7.471934868,7.503153058,7.507029044,7.529442469,7.50257225,7.511442397
0.0912,7.572178906,79.67298805,7.57338131,7.457619651,7.48755528,7.491769826,7.51455037,7.488474111,7.496926829
0.09135,7.569428992,79.67167981,7.570785147,7.441906535,7.470207605,7.474978302,7.498231425,7.473024616,7.481020048
0.0915,7.566584714,79.67009617,7.568044775,7.424978485,7.451318953,7.456850734,7.480675476,7.456401401,7.46390665
0.09165,7.56369515,79.6684293,7.565208293,7.4070936,7.43115725,7.437651809,7.462142787,7.438852444,7.44584305
0.0918,7.560792735,79.66670531,7.562307379,7.388437499,7.409941994,7.417585725,7.442827079,7.420562384,7.427017033
0.09195,7.557924949,79.66500984,7.55938952,7.369272799,7.387962177,7.396930929,7.423001021,7.401787236,7.407694355
0.0921,7.555133876,79.66340218,7.556497438,7.349838856,7.365491979,7.375944436,7.402911046,7.382762132,7.388116376
0.09225,7.552459488,79.66192317,7.553672368,7.330368105,7.342802368,7.354877946,7.382798293,7.363717004,7.368518296
0.0924,7.549938487,79.66059539,7.550952913,7.311113788,7.32018683,7.334007373,7.362927386,7.344902997,7.349157886
0.09255,7.54759999,79.65942947,7.548370716,7.292314287,7.297926089,7.313590422,7.343544458,7.326552859,7.330275243
0.0927,7.545467929,79.65843077,7.545952805,7.274195198,7.276292421,7.293878051,7.324882781,7.308887474,7.312097785
0.09285,7.543562152,79.65752936,7.543722675,7.25699753,7.255568192,7.275127398,7.307190364,7.292140699,7.294867043
0.093,7.54190708,79.65678654,7.541708893,7.240926456,7.236002897,7.257563799,7.290677756,7.27651123,7.278786545
0.09315,7.540525555,79.65621505,7.539938874,7.226186819,7.217847173,7.241411901,7.275555558,7.262198211,7.264061094
0.0933,7.539436001,79.65580416,7.538435985,7.212978845,7.201342303,7.226889611,7.262026661,7.249393868,7.250888603
0.09345,7.538649707,79.65554289,7.537216778,7.201450736,7.186676796,7.214159349,7.250241553,7.238239643,7.239415786
0.0936,7.538177806,79.65541719,7.536297897,7.191761491,7.174053585,7.20339867,7.240366597,7.228891795,7.229803737
0.09375,7.538022273,79.6554099,7.535686997,7.184039611,7.163640991,7.194750689,7.232530491,7.221473288,7.222177979
0.0939,7.538178956,79.65550622,7.535385735,7.178371249,7.155562971,7.188318294,7.226824938,7.216069096,7.216625762
0.09405,7.538643523,79.65569649,7.535395623,7.174840634,7.14993727,7.184193208,7.223332376,7.212759713,7.213229265
