Subsystem #1|CTLs|Vars|Vrms1,Subsystem #1|CTLs|Vars|Vrms2,Subsystem #1|CTLs|Vars|Vrms3,Subsystem #1|CTLs|Vars|Vrms4,Subsystem #1|CTLs|Vars|Vrms5,Subsystem #1|CTLs|Vars|Vrms6,Subsystem #1|CTLs|Vars|Vrms7
6.086265892,6.203076835,6.221673487,6.192713242,6.209081454,6.210921477,6.242479312
6.013429157,6.127346489,6.146039436,6.117733402,6.131044829,6.133962041,6.166798054
5.939090503,6.050331834,6.069195133,6.041481703,6.05138116,6.055637099,6.089973281
5.864115212,5.972967954,5.992082374,5.964900259,5.971057299,5.976895448,6.012947209
5.789478028,5.896257519,5.915702023,5.888990725,5.891103599,5.898752523,5.936719172
5.716080738,5.821122383,5.840970307,5.814667691,5.812480817,5.822148759,5.862199834
5.644791229,5.748481416,5.768804584,5.742842881,5.736148416,5.74801788,5.790306752
5.576469932,5.679181763,5.700046044,5.674345332,5.663005485,5.677227732,5.721878185
5.511933049,5.614028471,5.63548967,5.609960564,5.593908614,5.610604968,5.657704812
5.451890735,5.553781186,5.575888927,5.550435565,5.529672505,5.548930561,5.59853717
5.397038692,5.499136849,5.521929493,5.496451155,5.471050868,5.492921785,5.545053865
5.348029961,5.45070761,5.474212361,5.448606742,5.418708244,5.443210752,5.497849675
5.305407544,5.4090393,5.433277631,5.407447644,5.373238834,5.400355922,5.457458596
5.269688499,5.374632283,5.39961284,5.373470419,5.335191968,5.364873839,5.424358612
5.241250385,5.347863944,5.373582709,5.34705055,5.304996219,5.337160992,5.398905923
5.22046276,5.329074961,5.355520042,5.328532857,5.283029864,5.317564757,5.38142354
5.207613996,5.318481366,5.345628289,5.318130169,5.269551592,5.306311029,5.372105671
5.202854779,5.316227323,5.344041371,5.315985053,5.264747397,5.303555954,5.371079405
5.206257574,5.322397209,5.350835218,5.322180697,5.268738852,5.309391586,5.378412453
5.217840558,5.336941597,5.365947605,5.336654691,5.281515217,5.323779417,5.394036503
5.237517519,5.359697481,5.389207529,5.35923704,5.302942013,5.346562077,5.417775808
5.265116804,5.390464255,5.420409897,5.389727842,5.332836036,5.377535693,5.449418899
5.300311519,5.42892514,5.459231918,5.427811971,5.370897625,5.416387782,5.48863854
5.342681277,5.474635393,5.505225327,5.473050584,5.416691234,5.462671481,5.534983174
5.39184582,5.52709973,5.557892014,5.524955435,5.469706398,5.51587615,5.587948352
5.447207468,5.585667458,5.616580475,5.582885836,5.529284466,5.575342623,5.646882546
5.50807605,5.649676529,5.680631687,5.646198601,5.594739051,5.640390726,5.711121903
5.573711303,5.718382391,5.749302488,5.714165781,5.665296564,5.710257881,5.779920451
5.643303126,5.790897346,5.821704754,5.785903466,5.740044551,5.784041658,5.852389576
5.7150126,5.865019734,5.895639898,5.859257248,5.816519614,5.859394031,5.926284501
5.78796306,5.940930319,5.971331775,5.934358259,5.895464937,5.936788428,6.001943517
5.864523342,6.019401769,6.049465469,6.011960014,5.97706883,6.016721984,6.079975985
5.940939283,6.097379145,6.127034134,6.089078338,6.058392077,6.096174667,6.157368277
6.015056766,6.173676735,6.202918345,6.164573434,6.138376524,6.174032706,6.233052979
6.089314168,6.249151644,6.277867905,6.239249345,6.217460344,6.250966147,6.307709682
6.15886822,6.319897496,6.348091209,6.309202367,6.29215384,6.323230076,6.377625131
6.226569433,6.387752208,6.415331847,6.376272972,6.363797561,6.392472686,6.444485302
6.288042816,6.449723019,6.476698753,6.437529475,6.4297376,6.455844906,6.505449715
6.344357959,6.506069252,6.532400119,6.49323353,6.489924566,6.513478322,6.560696991
6.394647331,6.555806969,6.581468483,6.54238594,6.543395689,6.564401532,6.609276522
6.436898484,6.597195817,6.62220085,6.58328026,6.588463012,6.606895407,6.649503018
6.472700235,6.63147997,6.655796835,6.617167704,6.626098918,6.642108778,6.682555878
6.498572828,6.656051463,6.67972773,6.641471952,6.653946903,6.667534117,6.705944356
6.517137418,6.672558539,6.695570814,6.657797798,6.673316983,6.684694271,6.721220603
6.52590918,6.679071437,6.701458116,6.664213689,6.68249113,6.691739896,6.726549958
6.526150339,6.676631317,6.698406015,6.66175371,6.682333524,6.689659824,6.722943603
6.517188614,6.664858878,6.686058652,6.650043645,6.672501061,6.678095648,6.710059644
6.49913043,6.643820568,6.664485503,6.629145252,6.6530431,6.657111239,6.687971168
6.473046922,6.614414476,6.634578277,6.599955163,6.624758311,6.627577136,6.657571677
6.43809464,6.576160264,6.595896673,6.562011313,6.5872784,6.589058091,6.618439386
6.396289011,6.530736045,6.55008356,6.516986513,6.542115156,6.543181469,6.572205359
6.346684121,6.477732757,6.496785332,6.464489068,6.488996126,6.489594163,6.518542978
6.291356563,6.418824846,6.437632156,6.406163456,6.429478386,6.429934793,6.45906313
6.230158841,6.354193396,6.372840096,6.34218711,6.363827441,6.364424699,6.394006487
6.164408535,6.285087524,6.303648658,6.273789605,6.293277637,6.29430941,6.324608811
6.094907333,6.212334113,6.230886603,6.201780055,6.218669441,6.220432429,6.251705148
6.022416247,6.136836091,6.155459883,6.127049597,6.140957056,6.143718096,6.176205098
5.948162151,6.059815624,6.078585556,6.050818094,6.061358539,6.065396395,6.099323573
5.872720749,5.981916302,6.000918492,5.973717993,5.980579964,5.98613312,6.021721189
5.797589116,5.904483968,5.923787785,5.897086416,5.89996103,5.907274441,5.944718933
5.723028986,5.828086065,5.847782804,5.821502717,5.820146436,5.829419863,5.868914748
5.650553269,5.754083292,5.77423064,5.748307345,5.742498847,5.753936085,5.795617213
5.580493674,5.682957491,5.703631206,5.677983176,5.667573311,5.68133125,5.725337356
5.514164669,5.615832433,5.637089972,5.611632596,5.596506853,5.612724877,5.659167015
5.452008217,5.553259329,5.575152938,5.549795797,5.529922761,5.548701576,5.597651646
5.394812762,5.496150372,5.51872477,5.493379962,5.468778727,5.490190526,5.541687512
5.343227649,5.445090234,5.468376137,5.442953525,5.413719693,5.437797102,5.491838915
5.297898694,5.400568118,5.424585278,5.398981514,5.365286066,5.392025597,5.448580037
5.25945311,5.36321166,5.387970445,5.362092086,5.324156331,5.353518463,5.412520597
5.228005499,5.333355139,5.358864621,5.332630279,5.290737271,5.322640184,5.383988829
5.204230187,5.311537889,5.337780875,5.31112629,5.265605794,5.299946139,5.363482125
5.188220524,5.297754231,5.324715296,5.297569285,5.248811316,5.285439967,5.350996168
5.18056001,5.292400362,5.320043581,5.292348013,5.240765368,5.279515127,5.346892754
5.180924047,5.295414694,5.323705854,5.295413034,5.241474159,5.282139961,5.351109205
5.189512076,5.307001761,5.335892635,5.30697024,5.251153158,5.293514501,5.363822213
5.206293605,5.326915089,5.356342863,5.326749431,5.269583642,5.313396052,5.384767085
5.231216427,5.354916196,5.384809209,5.354499423,5.29654781,5.341546124,5.413691627
5.263961744,5.390816209,5.42110315,5.390051028,5.331858361,5.377765928,5.450400774
5.30398773,5.434239617,5.464847651,5.433045904,5.375165841,5.421689888,5.494511121
5.350980373,5.484686329,5.515533326,5.482980067,5.425967725,5.472811727,5.545510603
5.40452893,5.541492092,5.572493951,5.539184058,5.483588068,5.530445263,5.60273008
5.464000734,5.604028011,5.635100968,5.601042876,5.547386354,5.593953384,5.665540099
5.528431889,5.671585765,5.70265392,5.667874866,5.616653094,5.66262692,5.73323952
5.597113301,5.74337252,5.77435882,5.738897214,5.690556214,5.735648379,5.805029608
5.669346421,5.818431318,5.849253419,5.813139035,5.768107404,5.812043202,5.879950235
5.74413373,5.895695798,5.926279361,5.889547008,5.848205724,5.890725627,5.956945831
5.820564546,5.97437726,6.00465336,5.967363419,5.930000646,5.97087679,6.035228931
5.897352961,6.053341495,6.08325173,6.04547958,6.01233441,6.051355669,6.113677327
5.973708552,6.131580094,6.161063621,6.12288389,6.094135489,6.131124097,6.191281459
6.048664585,6.207932487,6.236931949,6.198412102,6.174197706,6.208995381,6.266887756
6.121116869,6.281404747,6.309872578,6.271086103,6.251488179,6.283963982,6.339515162
6.189911772,6.351005563,6.378902865,6.339933021,6.324979159,6.35502619,6.408185579
6.254201987,6.415778945,6.44306792,6.403995828,6.39365955,6.421203732,6.471945883
6.313110725,6.474719019,6.501370061,6.462267458,6.456486252,6.481477099,6.529805474
6.365793826,6.52696653,6.552957525,6.513898636,6.512555262,6.534970063,6.580918935
6.411509452,6.571875872,6.597191624,6.558267399,6.561157282,6.581014485,6.624647073
6.449423987,6.60872913,6.63336925,6.594678036,6.601544257,6.618887846,6.660294834
6.479179265,6.637027476,6.660993029,6.622631206,6.633154937,6.648067539,6.687368906
6.500377182,6.656315901,6.679614725,6.641673383,6.655497447,6.66808785,6.705429601
6.512619628,6.666330941,6.688982995,6.651548463,6.668275854,6.678681487,6.7142319
6.515767135,6.666988539,6.689017342,6.652168665,6.671365351,6.679758035,6.713703002
6.509805573,6.658281987,6.679717542,6.64351742,6.664733562,6.671307135,6.703848739
6.494841097,6.6403254,6.661205845,6.625699182,6.648477054,6.653444069,6.684802726
6.471164519,6.613408654,6.633776986,6.598997718,6.622861009,6.62645682,6.656864754
6.439125187,6.577972417,6.597878267,6.563853531,6.588306142,6.590789548,6.620490081
6.399116464,6.534522739,6.554027562,6.520780194,6.545314022,6.546954682,6.576205435
6.351856055,6.483734891,6.502899639,6.470445557,6.494539891,6.495627929,6.524687922
6.297986294,6.426308023,6.445203843,6.413550263,6.436683516,6.437513396,6.466653136
6.238260459,6.363074169,6.381778864,6.350926268,6.372582916,6.373453101,6.402945623
6.17355706,6.294930105,6.313519537,6.283458803,6.303133985,6.304349847,6.334460305
6.10472208,6.222808882,6.241363277,6.212074199,6.229293521,6.231150217,6.262141656
6.032680266,6.147686014,6.166288439,6.13773367,6.15205951,6.154842178,6.186969323
5.958432272,6.070543675,6.089273711,6.061398798,6.072440486,6.076422566,6.109923868
5.882912076,5.992387594,6.01132428,5.984060564,5.991478835,5.996912622,6.032013108
5.807038435,5.914198409,5.93342111,5.906691121,5.910192342,5.917312445,5.954218236
5.731813793,5.836978824,5.856557858,5.83028046,5.829616462,5.83863947,5.877528711
5.658093187,5.761635024,5.781644331,5.755734241,5.75069866,5.761814785,5.802853996
5.586808974,5.689082317,5.709591327,5.683967375,5.674392503,5.687767144,5.731099576
5.518800798,5.62016957,5.641237654,5.615819626,5.601592669,5.617367156,5.663101161
5.454805298,5.555705719,5.577390424,5.552099231,5.533155311,5.551441196,5.599660199
5.395605467,5.49644117,5.51878988,5.493544709,5.469875685,5.490754988,5.541510618
5.341885515,5.443029004,5.466078078,5.440789282,5.412460166,5.435980411,5.489288132
5.29425351,5.396093732,5.41987215,5.39444758,5.361586199,5.387760554,5.443604586
5.253240791,5.356173829,5.380695998,5.355042594,5.317849877,5.346657477,5.404977357
5.219324294,5.323727237,5.34899557,5.323022689,5.281767743,5.313150519,5.373843802
5.192923593,5.299124422,5.325134098,5.298757748,5.253757549,5.287618886,5.350559702
5.174393745,5.282667726,5.309401485,5.282546563,5.234168708,5.270379242,5.335406944
5.163905935,5.274554271,5.301985087,5.274590202,5.223252436,5.261647425,5.328564791
5.161627032,5.274937372,5.303029482,5.275044371,5.221199533,5.261583951,5.330169042
5.167652143,5.28381446,5.312519526,5.283898633,5.228041908,5.270193744,5.340196816
5.181950495,5.301103338,5.330364912,5.301066075,5.243726604,5.28739846,5.358551508
5.204390103,5.326678787,5.356433285,5.326426655,5.268141867,5.313068326,5.385093323
5.234704816,5.360273181,5.390449263,5.35971137,5.301041774,5.34694241,5.419540813
5.272593624,5.40150723,5.432028056,5.400543682,5.34205182,5.388636267,5.461504205
5.317706493,5.4499306,5.480715995,5.448476301,5.39071258,5.437683579,5.51052579
5.369485544,5.504986471,5.535954754,5.502961994,5.446464702,5.493522203,5.566043332
5.427272582,5.566051354,5.597121878,5.563388794,5.508675936,5.555520959,5.62743268
5.49042411,5.632406979,5.663497798,5.629043503,5.576609112,5.622947664,5.693972747
5.558197035,5.70320851,5.7342373,5.699079408,5.649402154,5.694946388,5.764817649
5.629731884,5.777570324,5.808458022,5.772623442,5.726139741,5.770612673,5.839086478
5.704126634,5.854612343,5.885285511,5.84881602,5.80590403,5.84904671,5.915901983
5.776913458,5.929871799,5.96031837,5.923266205,5.884149498,5.92570755,5.990849688
5.856432754,6.010932422,6.040960773,6.003441607,5.968245616,6.008171674,6.071327974
5.930534773,6.087913277,6.117598278,6.079612027,6.048971003,6.086787613,6.147818547
6.007903113,6.166389872,6.195561885,6.157227362,6.130969086,6.166741103,6.22552762
6.080496271,6.24014967,6.268820191,6.230151747,6.208647342,6.242060141,6.298513466
6.151127994,6.311538648,6.339641303,6.30075491,6.283916465,6.314934711,6.369001269
6.217301835,6.378422537,6.405925574,6.366929014,6.354713688,6.383254523,6.434899915
6.277672379,6.43924954,6.466140471,6.427099099,6.419524626,6.44547242,6.494694855
6.333795073,6.494705548,6.520916676,6.481927925,6.478720804,6.502155211,6.548994072
6.381429713,6.541860299,6.567422634,6.528534226,6.529709041,6.550513947,6.595014571
6.422979269,6.582298782,6.607166744,6.56850692,6.573638195,6.591970115,6.634224929
6.455460684,6.613674921,6.637874118,6.599505091,6.608435367,6.62428598,6.664391766
6.479855886,6.636279768,6.659801604,6.621806354,6.634164351,6.647664989,6.685760572
6.495785769,6.649923288,6.672774832,6.635231268,6.650634855,6.661927267,6.698168053
6.501651908,6.653540113,6.675771196,6.638754762,6.656851306,6.666045465,6.700610863
6.499434946,6.648566634,6.670181642,6.633793191,6.654018021,6.6613744,6.694463102
6.486997438,6.633335438,6.654397319,6.618681647,6.640667407,6.64632103,6.678146583
6.466777548,6.609769595,6.630296169,6.595322038,6.618479391,6.622731931,6.653525954
6.437052417,6.576799941,6.596867055,6.562653319,6.586562646,6.589607519,6.619621087
6.399831578,6.536043449,6.555686146,6.522267186,6.546370481,6.548513506,6.577990389
6.354690112,6.487429766,6.506719483,6.474097854,6.497910933,6.499417417,6.528624104
6.302690655,6.43187887,6.450874098,6.419047012,6.442079775,6.44323169,6.472423783
6.244819992,6.370377415,6.389141443,6.358109479,6.379824451,6.380940164,6.410388202
6.181117977,6.303284495,6.321911568,6.291657635,6.311594609,6.31293592,6.342920693
6.113494835,6.232207995,6.250758963,6.221286397,6.238908959,6.240806199,6.271581425
6.041814053,6.157406161,6.175975761,6.14725483,6.162137792,6.164852607,6.196682248
5.967937175,6.080527851,6.099188053,6.07119138,6.08288102,6.086710832,6.119836771
5.892111434,6.001978908,6.020821954,5.993482215,6.001625263,6.006821088,6.041487425
5.815899304,5.923231352,5.942327071,5.915570743,5.919836753,5.926655088,5.963071301
5.739694849,5.844958153,5.864391103,5.838131492,5.838261672,5.846924231,5.88528816
5.664827577,5.768347189,5.788182492,5.762327371,5.758103667,5.76882008,5.809292322
5.592078431,5.694163911,5.714474103,5.68892873,5.680177072,5.693128553,5.73586195
5.522259431,5.623287225,5.644145667,5.618815849,5.605402762,5.620737591,5.665874074
5.456354354,5.556705282,5.578163958,5.552976997,5.534816431,5.552666167,5.600282152
5.394727557,5.494970602,5.517091416,5.4919705,5.469038581,5.489489492,5.539651451
5.338651119,5.439054311,5.461872514,5.436741609,5.409059722,5.432178416,5.484910198
5.288306633,5.38920541,5.412759418,5.387524784,5.355216397,5.381015104,5.436316726
5.244635551,5.346418124,5.370724943,5.345304869,5.308530238,5.337001412,5.394827263
5.207650121,5.310883572,5.33595849,5.310266813,5.269276395,5.300363014,5.360629263
5.178287829,5.283235129,5.309062201,5.283009864,5.238110683,5.271736055,5.334309876
5.156676137,5.263548635,5.290115252,5.263608258,5.215166731,5.251205957,5.315947594
5.143198128,5.252272939,5.279553585,5.252517841,5.20092696,5.239229989,5.305965588
5.137818825,5.249529523,5.277488246,5.249870574,5.195576191,5.235960063,5.304466247
5.140708027,5.255361036,5.283955062,5.255705723,5.199186823,5.24143942,5.311478168
5.15216088,5.269731671,5.298900525,5.269973602,5.211743228,5.255630745,5.326939917
5.171818651,5.2923966,5.32208243,5.292438807,5.233051226,5.278306261,5.3506084
5.199532923,5.323368258,5.353508074,5.323137328,5.263127912,5.309473009,5.382478892
5.234890365,5.362208487,5.392732275,5.361626566,5.301566892,5.348704896,5.422103099
5.277736533,5.408433132,5.439258027,5.407400822,5.347876486,5.395505252,5.468981104
5.327650012,5.461539039,5.492582702,5.45996058,5.401535233,5.44934728,5.522607057
5.383831628,5.520952236,5.552134475,5.518756367,5.461967534,5.509657275,5.582404682
5.445559198,5.586042121,5.617282632,5.58317047,5.528524923,5.575795739,5.647740726
5.512230784,5.655920896,5.687134741,5.652308569,5.600283938,5.646846157,5.717718826
5.583206524,5.729730353,5.760829341,5.72530837,5.676350371,5.721930201,5.791479495
5.657307293,5.806491049,5.837399162,5.801220024,5.755731865,5.800060511,5.868057534
5.73365606,5.885432459,5.916078469,5.879304747,5.837597996,5.880437474,5.946680757
5.81117609,5.965386131,5.995701061,5.958393989,5.92076588,5.961886341,6.026188268
5.889025433,6.045243181,6.075160551,6.037374429,6.004077362,6.043272592,6.105476779
5.966225391,6.124003358,6.153461058,6.115259455,6.086479749,6.123569246,6.183549899
6.041421247,6.200567571,6.22951913,6.190982672,6.166846294,6.201672517,6.259329148
6.113691198,6.273982522,6.302383827,6.263602503,6.244162308,6.276602224,6.33186341
6.182101288,6.343096545,6.370906493,6.331963172,6.317227012,6.347182944,6.400008965
6.245756026,6.40695183,6.43413721,6.395114341,6.385036327,6.412443234,6.462822207
6.303587125,6.464623202,6.491161882,6.452149012,6.446616236,6.471438443,6.519391809
6.354842505,6.515411205,6.54128374,6.50237957,6.501205757,6.523448363,6.569022495
6.398684057,6.558459996,6.583657521,6.544948758,6.547919641,6.567609703,6.610878132
6.43466206,6.593159761,6.617674746,6.579237294,6.586098135,6.603293597,6.644356107
6.462242614,6.619019787,6.642853511,6.604763116,6.615205699,6.629996094,6.66898061
6.480866649,6.635669731,6.658835925,6.621173547,6.634843835,6.647346772,6.684400433
6.490379972,6.642918953,6.665434154,6.628282215,6.64476966,6.655138118,6.690432765
6.490694977,6.64062637,6.662517129,6.625950467,6.644813906,6.653225117,6.686953787
6.481798607,6.628824918,6.650126244,6.614213173,6.634984365,6.64163653,6.674014937
6.463858011,6.607735499,6.628488264,6.593292223,6.615471389,6.620590327,6.65184824
6.437152487,6.577720962,6.597973005,6.563545707,6.586615267,6.590451496,6.620829242
6.402019623,6.53919027,6.558997063,6.525371074,6.54881761,6.551633357,6.581384779
6.359116033,6.492737873,6.512156103,6.479344698,6.502661645,6.504734891,6.534117002
6.309051532,6.439046735,6.45814103,6.426145966,6.448825555,6.45044366,6.479723007
6.252452981,6.378873385,6.397717676,6.366532845,6.38807157,6.38952786,6.418976372
6.190237085,6.313123479,6.331789308,6.301405931,6.321302035,6.322899694,6.352780611
6.123200405,6.242668526,6.261236925,6.231634531,6.249404741,6.251441497,6.28202341
6.05228487,6.168487374,6.187043026,6.158195006,6.173373237,6.176141888,6.207690219
5.978477878,6.091568211,6.110193181,6.082061213,6.094210112,6.09799933,6.130765693
5.902696064,6.012932521,6.03171109,6.004246095,6.012967029,6.018052054,6.052277697
5.825891715,5.933589398,5.952603941,5.925745234,5.930687145,5.937324659,5.973233058
5.749111724,5.854549186,5.87387525,5.847549042,5.848413506,5.856840794,5.894633056
5.673238391,5.776762754,5.796479027,5.770602391,5.767140337,5.777569299,5.817433461
5.599214323,5.701194655,5.72137422,5.695857435,5.687874165,5.700491358,5.742587894
5.527929203,5.628737195,5.649440684,5.624191817,5.611553724,5.626520128,5.670972992
5.460184332,5.560249064,5.581537057,5.556463242,5.539087557,5.556531196,5.603443871
5.396798806,5.496517169,5.518443023,5.493453253,5.471310349,5.491327495,5.540774354
5.338517016,5.438264905,5.460870778,5.435874554,5.408996915,5.431653709,5.483671055
5.285959689,5.386162584,5.409485311,5.384398702,5.352871864,5.378198512,5.432792686
5.239754338,5.340820931,5.364885072,5.33962644,5.303599968,5.331593622,5.388729375
5.200442651,5.302724961,5.327543449,5.302032299,5.261721025,5.292343398,5.351947052
5.168480227,5.272331161,5.297910312,5.272067562,5.227738629,5.260914153,5.322888728
5.144252917,5.250012465,5.276343183,5.250092393,5.202077978,5.237698643,5.301903315
5.128018257,5.236017919,5.263077736,5.236342963,5.185044513,5.222966015,5.289219158
5.120038521,5.230552499,5.258309638,5.231019238,5.176876485,5.216925671,5.285023748
5.12046011,5.233692093,5.262101811,5.234188891,5.177689228,5.219662731,5.289371495
5.129264352,5.245423224,5.274434563,5.245844631,5.187506003,5.231172905,5.30223544
5.146397782,5.265689586,5.295244313,5.265939728,5.206293248,5.251400613,5.32354452
5.171709494,5.294264159,5.324293402,5.294248568,5.233849886,5.280125546,5.353054181
5.204950235,5.33082109,5.361251911,5.330449356,5.269862732,5.317017904,5.390430518
5.245801547,5.375002416,5.40575928,5.374193911,5.313972808,5.361708024,5.43530639
5.29373895,5.426310033,5.457313309,5.424987431,5.365691383,5.413699368,5.48717665
5.348192498,5.484147835,5.515315118,5.482234254,5.424419372,5.472390273,5.545441368
5.408619904,5.547848554,5.57909434,5.545267972,5.489462615,5.537092534,5.609425825
5.474266796,5.616612444,5.64785214,5.61329552,5.560002366,5.606995297,5.678331287
5.544286246,5.68962452,5.720777293,5.685518678,5.63519159,5.681264255,5.751345166
5.617814161,5.766013932,5.797001929,5.761084007,5.714120047,5.759007166,5.827596341
5.693903066,5.844766879,5.875513805,5.83898395,5.795743713,5.83919662,5.906075148
5.77071452,5.923707481,5.954143896,5.917090385,5.87763941,5.91951936,5.984571885
5.84736139,6.002872691,6.03296532,5.995396794,5.960330903,6.000268525,6.06326116
5.925599714,6.082650943,6.112295733,6.074278932,6.04368972,6.081590806,6.142396355
6.002106349,6.160299697,6.189432784,6.151060885,6.12504721,6.160763267,6.219268108
6.074713046,6.23452805,6.26314992,6.224494862,6.203240705,6.236563966,6.292696249
6.145517141,6.306005004,6.334020139,6.295208156,6.278534731,6.309483932,6.36319414
6.210189429,6.371253063,6.398670895,6.359729891,6.34782799,6.376191417,6.427458212
6.27102399,6.431712241,6.458463368,6.41950723,6.412115874,6.437960245,6.486799229
6.324373763,6.484902659,6.511000734,6.472103633,6.469200557,6.492428145,6.538867299
6.370922833,6.530832426,6.55625334,6.51752367,6.518842021,6.539503732,6.583610472
6.410229312,6.568916508,6.593643452,6.555162162,6.560439592,6.578599357,6.620463364
6.440297923,6.597516115,6.621572915,6.583404166,6.592437283,6.608111005,6.647849027
6.462849741,6.617964563,6.6413294,6.603582866,6.615894815,6.629279809,6.667036696
6.474884928,6.628061129,6.650786964,6.613527748,6.628848339,6.639999264,6.675936888
6.478820263,6.629379851,6.651460677,6.61478285,6.63257088,6.641734819,6.676043046
6.472807061,6.620558704,6.642040699,6.605990894,6.625865602,6.633189563,6.666073186
6.457920518,6.602563201,6.62347971,6.588123311,6.609565723,6.615293684,6.646976562
6.434052721,6.575460189,6.595858996,6.561245845,6.583745565,6.588125957,6.618849012
6.401359991,6.53940674,6.559344093,6.525509261,6.548575613,6.551851608,6.581859965
6.361121243,6.495546826,6.515069543,6.482050383,6.505108124,6.507591876,6.537145216
6.31277675,6.443693253,6.462883858,6.430682978,6.45327045,6.455204138,6.484571608
6.258352075,6.385543927,6.404452289,6.373089345,6.394629876,6.396351266,6.425794592
6.197317824,6.32102535,6.339747295,6.309201092,6.329236863,6.331007432,6.360812313
6.131639582,6.251792773,6.270386544,6.240644716,6.258665108,6.26080392,6.291223327
6.061467039,6.178292967,6.196844959,6.16786856,6.183428068,6.186219958,6.217521917
5.98809103,6.101770302,6.120361447,6.092106334,6.104773071,6.108499351,6.140943437
5.912471466,6.023161341,6.04187156,6.014285779,6.023651389,6.028594604,6.062426614
5.835400924,5.943407677,5.962321103,5.935346351,5.941054457,5.947465556,5.982917908
5.758093414,5.863743145,5.882938599,5.85652462,5.858228074,5.866359731,5.903641471
5.681191833,5.784852381,5.804415079,5.778488463,5.775915034,5.785980022,5.825291401
5.606122559,5.708008759,5.728004754,5.702493002,5.69540456,5.707610752,5.749115893
5.533192062,5.633792695,5.654306725,5.629118927,5.617358614,5.631864499,5.675721163
5.463809314,5.563489799,5.584572599,5.559624528,5.543079354,5.560037848,5.606338651
5.398273829,5.497529967,5.519242815,5.49442891,5.473076036,5.492591288,5.54141884
5.337845242,5.436964723,5.459350281,5.434561627,5.408415027,5.430572751,5.48198189
5.282881923,5.38224473,5.405339848,5.380469445,5.349624533,5.3744686,5.428471053
5.234086402,5.334198752,5.358033484,5.332992202,5.297573394,5.325119814,5.381695905
5.192002953,5.29330936,5.317900777,5.292612077,5.252801057,5.283027825,5.342117946
5.157183689,5.259945629,5.285300088,5.259682392,5.21572877,5.248575468,5.310090016
5.130153905,5.234611267,5.260724708,5.234709882,5.186904161,5.222276506,5.28609511
5.110910593,5.21752938,5.244395632,5.21792449,5.166626186,5.20438263,5.270349192
5.099965205,5.209089342,5.236674567,5.20969215,5.155324544,5.195299944,5.263200842
5.097311303,5.209157985,5.237427435,5.209863071,5.152920559,5.194903857,5.26451564
5.103368525,5.217964148,5.246861882,5.218651317,5.159652305,5.203416548,5.274488727
5.117689524,5.235311934,5.264783529,5.23587309,5.175383379,5.220668207,5.292923808
5.140255681,5.261207252,5.291188715,5.261546353,5.200120023,5.246655763,5.319804849
5.170942802,5.29528515,5.325700075,5.295295743,5.233506599,5.281010089,5.354749477
5.209450994,5.337084998,5.367851978,5.336658461,5.275090239,5.323265716,5.397288382
5.255370806,5.386288439,5.417328268,5.385344475,5.32453674,5.373089075,5.447100126
5.307943753,5.442312753,5.473547223,5.440790574,5.381278615,5.429902859,5.503598251
5.366700097,5.50451452,5.535858562,5.50235035,5.44465441,5.493053324,5.566131731
5.431059752,5.572067253,5.603434714,5.569190081,5.513816586,5.561690261,5.633870967
5.500225992,5.644179616,5.675485586,5.640529614,5.587950047,5.635010343,5.70602653
5.57313174,5.720015526,5.751183169,5.715557423,5.666206435,5.712172804,5.781771221
5.648897575,5.798621826,5.829576681,5.793331075,5.747584484,5.792196207,5.860150503
5.726742069,5.878972337,5.909636378,5.872813627,5.831018343,5.874033857,5.940136156
5.805511297,5.959876635,5.990181679,5.952827069,5.915284709,5.956476572,6.020552449
5.884272775,6.040486891,6.070368503,6.032549717,5.999466416,6.038644852,6.100552114
5.96168851,6.119601611,6.149006916,6.110803291,6.08233567,6.119328524,6.17894804
6.036909471,6.196186109,6.225064418,6.186556991,6.162794312,6.197464278,6.254709803
6.108969288,6.269106617,6.297409676,6.258673604,6.239657754,6.271892047,6.326707741
6.176764603,6.337367969,6.365060078,6.32618085,6.311889979,6.341606526,6.393966361
6.239250371,6.400045604,6.42709888,6.388171839,6.378519347,6.405665691,6.45557148
6.295615952,6.456243787,6.482634955,6.443754421,6.438596488,6.463152994,6.510634345
6.345094874,6.505105563,6.530818774,6.492069133,6.491227536,6.513201001,6.558314256
6.386941545,6.54588896,6.570915391,6.532378923,6.535631867,6.555056052,6.597883659
6.420607062,6.578110285,6.602447614,6.564212053,6.571268236,6.588218539,6.628867575
6.445439095,6.601226843,6.624886162,6.587040356,6.597568204,6.612142196,6.65074562
6.461245624,6.614944514,6.637939082,6.600564881,6.614186291,6.626516395,6.663231851
6.467836852,6.619043566,6.64139202,6.604561402,6.620864823,6.631111605,6.666118954
6.465027476,6.613476088,6.635209912,6.598991371,6.617528938,6.625878988,6.659380242
6.452926864,6.59838447,6.619538881,6.583995009,6.60428151,6.610953367,6.643166353
6.431742155,6.573992261,6.594609187,6.559794822,6.581326009,6.586557326,6.617714157
6.401791691,6.540659049,6.560789155,6.526746674,6.549005839,6.553052185,6.583403076
6.363570067,6.498895032,6.518593832,6.485356743,6.507817341,6.51094928,6.540753199
6.317645493,6.449342883,6.468670287,6.436262728,6.458391056,6.460894787,6.490417509
6.264616626,6.392705403,6.411732826,6.380168242,6.401436633,6.403603602,6.433118033
