Subsystem #1|CTLs|Vars|Vrms1,Subsystem #1|CTLs|Vars|PI3,Subsystem #1|CTLs|Vars|PI5,Subsystem #1|CTLs|Vars|PI7,Subsystem #1|CTLs|Vars|QI3,Subsystem #1|CTLs|Vars|QI5,Subsystem #1|CTLs|Vars|QI7,Subsystem #1|CTLs|Vars|PF12,Subsystem #1|CTLs|Vars|PF23,Subsystem #1|CTLs|Vars|PF34,Subsystem #1|CTLs|Vars|PF37a,Subsystem #1|CTLs|Vars|PF62,Subsystem #1|CTLs|Vars|PF65,Subsystem #1|CTLs|Vars|PF76,Subsystem #1|CTLs|Vars|QF12,Subsystem #1|CTLs|Vars|QF23,Subsystem #1|CTLs|Vars|QF34,Subsystem #1|CTLs|Vars|QF37a,Subsystem #1|CTLs|Vars|QF62,Subsystem #1|CTLs|Vars|QF65,Subsystem #1|CTLs|Vars|QF76
6.971373324,1.026217583,1.00317245,1.960491226,0.3783577558,-0.8438386782,3.772650769,-1.062392007,-1.963413948,-0.4162802247,-1.322605356,0.01824230212,-0.2029924557,1.248995001,-0.527392073,-0.9059741435,0.8689188381,-2.110883646,0.05111946044,0.5848059339,1.490569255
7.013001245,1.026581448,1.003348021,1.963566118,0.3777497497,-0.8406623604,3.774306258,-1.060277412,-1.968884761,-0.4187352373,-1.330113019,0.01175082966,-0.1969566723,1.249687196,-0.5377930594,-0.9144077723,0.8813181626,-2.132026547,0.05722955348,0.5935967865,1.50898544
7.015114823,1.026978807,1.0034841,1.96662342,0.3771506392,-0.8375239622,3.776102649,-1.075972678,-1.975599412,-0.4208511295,-1.337138098,0.005098488571,-0.1909167791,1.249895396,-0.5288213114,-0.920768725,0.8937021941,-2.153119194,0.06311647918,0.6028125717,1.527142802
7.053547254,1.027409181,1.003580226,1.969658595,0.3765613298,-0.8344279772,3.778037617,-1.074374369,-1.980783214,-0.4226688569,-1.343780935,-0.001922388442,-0.1852724258,1.249645269,-0.5396289869,-0.9287594024,0.9060428678,-2.174092662,0.06876261694,0.6120907904,1.544994982
7.05796336,1.027872043,1.003635997,1.972667122,0.37598272,-0.8313788655,3.780108608,-1.089835388,-1.987131087,-0.4241380821,-1.349916019,-0.009077208351,-0.1796299374,1.248906763,-0.5302470144,-0.9346056021,0.9183306382,-2.194952388,0.07417959896,0.6217554035,1.562530196
7.093074898,1.028366816,1.003651078,1.975644503,0.3754156991,-0.828381048,3.78231285,-1.088727577,-1.991992561,-0.4253019617,-1.35564642,-0.0165902016,-0.1744155036,1.247708527,-0.541442864,-0.9421036869,0.9305364477,-2.215626682,0.07932217291,0.6314688114,1.579702704
7.0996665,1.028892875,1.003625191,1.978586273,0.374861146,-0.8254389011,3.784647347,-1.103901,-1.997937586,-0.4261104716,-1.360847388,-0.02420805147,-0.1692081797,1.246021561,-0.5316583895,-0.9473883301,0.9426513282,-2.236122903,0.08423094198,0.6415281373,1.596500713
7.131342316,1.029449545,1.003558131,1.981488005,0.3743199273,-0.8225567474,3.787108889,-1.103255132,-2.002442776,-0.4266078504,-1.365622804,-0.0321719753,-0.1644601994,1.2438756,-0.54322349,-0.9543465487,0.9546456439,-2.256367936,0.08883296207,0.6516209494,1.61288032
7.139987326,1.030036103,1.003449757,1.984345321,0.3737928959,-0.8197388499,3.789694057,-1.118086959,-2.007950634,-0.4267449696,-1.369849765,-0.04020991656,-0.1597242215,1.241243819,-0.5330465095,-0.9590278759,0.9665118005,-2.276372695,0.09319801698,0.6620176485,1.628830943
7.168109885,1.030651782,1.003300001,1.987153895,0.3732808888,-0.8169894078,3.792399221,-1.11787402,-2.012068332,-0.426567998,-1.373634194,-0.04857941554,-0.1554766851,1.238157923,-0.5449602535,-0.9654012322,0.9782185052,-2.296059286,0.09722564889,0.6724311767,1.644308025
7.178682283,1.031295764,1.003108864,1.989909466,0.3727847263,-0.8143125449,3.795220548,-1.132308048,-2.017105318,-0.4260272768,-1.376852459,-0.05699075659,-0.1512454582,1.234590925,-0.5344002251,-0.9694393007,0.9897600522,-2.315444,0.1010148,0.6831045989,1.65930379
7.20315083,1.031967188,1.00287642,1.99260784,0.3723052093,-0.8117123064,3.798154007,-1.132496442,-2.020805276,-0.4251714809,-1.379613995,-0.06571722625,-0.147530273,1.230577838,-0.5466423529,-0.975187337,1.001104018,-2.334445339,0.1044375947,0.6937769939,1.673773802
7.215524149,1.032665147,1.002602816,1.995244902,0.3718431187,-0.8091926494,3.801195376,-1.146477798,-2.025340784,-0.4239508832,-1.381795249,-0.07445193626,-0.1438345837,1.226091935,-0.5357097632,-0.9785464476,1.012246689,-2.353084867,0.1076222491,0.704664047,1.687713044
7.236240851,1.03338869,1.002288273,1.99781662,0.3713992126,-0.8067574354,3.804340247,-1.147033674,-2.028593939,-0.4224158265,-1.383507128,-0.08348367263,-0.1406807232,1.221169875,-0.5482599396,-0.9836331936,1.023154389,-2.371277364,0.1104134798,0.715530876,1.701077274
7.250291895,1.034136825,1.001933089,2.000319057,0.3709742255,-0.8044104272,3.807584032,-1.160506601,-2.03259976,-0.4205180587,-1.384629851,-0.09248855155,-0.1375480423,1.215788059,-0.5369659732,-0.9862814275,1.033825647,-2.389049654,0.1129689282,0.726566202,1.713864074
7.267167804,1.034908515,1.001537637,2.002748372,0.3705688665,-0.8021552779,3.810921972,-1.161395897,-2.035380508,-0.4183083683,-1.385273057,-0.1017707911,-0.1349809846,1.209982585,-0.5498023293,-0.990674344,1.044225676,-2.406313337,0.1151060266,0.7375611161,1.726030018
7.282783889,1.035702686,1.001102363,2.005100833,0.3701838171,-0.7999955257,3.814349141,-1.174304912,-2.038830003,-0.4157399897,-1.385320863,-0.1109901183,-0.1324356367,1.203732841,-0.5381592123,-0.9925850177,1.054355518,-2.423101091,0.1170118211,0.7486773807,1.73757576
7.295734883,1.036518223,1.000627796,2.007372822,0.3698197305,-0.7979345872,3.817860461,-1.175493483,-2.041116145,-0.4128649412,-1.384883609,-0.1204657138,-0.1304774005,1.197076035,-0.5512603425,-0.9962571133,1.06418001,-2.439322842,0.1184766982,0.7597328945,1.748459632
7.312797994,1.037353975,1.000114537,2.00956084,0.3694772295,-0.7959757502,3.821450702,-1.187783,-2.043985779,-0.4096373117,-1.383847453,-0.1298414294,-0.128539902,1.189992845,-0.5392808337,-0.99740824,1.073701491,-2.455014257,0.1197168633,0.7708614458,1.758683518
7.321757861,1.038208754,0.9995632604,2.011661513,0.369156905,-0.7941221646,3.825114496,-1.189234701,-2.045755875,-0.4061099582,-1.382322851,-0.139451199,-0.1272087967,1.182521069,-0.5526250223,-1.000337507,1.08288519,-2.470085459,0.1204958605,0.7819082309,1.768208786
7.340155956,1.039081337,0.9989747206,2.013671602,0.3688593148,-0.792376841,3.828846346,-1.200851889,-2.048026119,-0.4022392556,-1.380201474,-0.1489234597,-0.125895629,1.174645317,-0.5403229392,-1.000712576,1.091735509,-2.48457631,0.1210592039,0.7929799606,1.777039366
7.345061473,1.039970471,0.9983497432,2.015588009,0.368584982,-0.7907426407,3.83264063,-1.202530887,-2.049263418,-0.3980781776,-1.377592159,-0.1586064394,-0.1252054378,1.16640254,-0.5538868139,-1.002881065,1.100217304,-2.49839536,0.1211437201,0.8039485312,1.785138479
7.364692693,1.040874871,0.9976892282,2.017407777,0.3683343936,-0.7892222686,3.83649162,-1.213422692,-2.05091647,-0.3935842576,-1.374389696,-0.1681142701,-0.1245292178,1.157779197,-0.5412783396,-1.002470013,1.108337781,-2.511588901,0.121023808,0.8148936463,1.79251384
7.365492922,1.041793222,0.9969941471,2.019128101,0.3681079995,-0.7878182701,3.840393483,-1.215294129,-2.051607142,-0.3888121779,-1.370704805,-0.1778085222,-0.1244895481,1.148814206,-0.5550391174,-1.003866314,1.116061284,-2.524062926,0.1204100835,0.8257144078,1.799129585
7.386262679,1.042724185,0.9962655436,2.020746335,0.367906211,-0.7865330234,3.844340297,-1.225410437,-2.052630379,-0.383720179,-1.366434821,-0.1872899799,-0.1244580954,1.139495163,-0.5421393745,-1.00266373,1.123398208,-2.535871034,0.119605647,0.836463777,1.804997903
7.382921694,1.043666394,0.995504529,2.022259991,0.3677293999,-0.7853687347,3.848326062,-1.227439849,-2.052764393,-0.3783642607,-1.361691144,-0.1969330572,-0.1250740747,1.129862069,-0.5560745694,-1.00328221,1.130312376,-2.546916628,0.1182951301,0.8470678566,1.810083877
7.404739396,1.044618462,0.9947122834,2.023666749,0.3675778973,-0.7843274336,3.852344707,-1.236733352,-2.053148783,-0.3727038584,-1.356374789,-0.2063257893,-0.1256904241,1.119904356,-0.5429001796,-1.001288462,1.136817462,-2.557260593,0.1168100692,0.8575532633,1.814404134
7.39722302,1.045578981,0.9938900497,2.024964455,0.3674519926,-0.7834109647,3.856390103,-1.238886317,-2.052718821,-0.3667951447,-1.350595596,-0.2158551691,-0.1269626265,1.109661306,-0.5569869488,-1.00112964,1.142876697,-2.566803985,0.1148092539,0.8678726936,1.817924855
7.420004847,1.046546525,0.9930391335,2.026151134,0.3673519329,-0.7826209864,3.860456075,-1.24731075,-2.052458257,-0.3605996768,-1.344260452,-0.2250971072,-0.1282253474,1.099125715,-0.5435555222,-0.9983510092,1.148506991,-2.575614411,0.112652421,0.8780268921,1.820666627
7.408302027,1.047519654,0.9921608992,2.027224983,0.367277922,-0.7819589626,3.864536409,-1.249554509,-2.051461292,-0.3541734242,-1.337476867,-0.2344508354,-0.1301495355,1.088335572,-0.557771119,-0.9974209864,1.153671467,-2.583591858,0.1099728463,0.8879952618,1.822597585
7.431984813,1.048496912,0.991256771,2.028184383,0.3672301196,-0.7814261642,3.868624872,-1.257069282,-2.050555358,-0.3474806195,-1.33015921,-0.2434809624,-0.132052261,1.077287979,-0.5441014201,-0.9938701188,1.15839098,-2.590811919,0.1071582573,0.8977536472,1.823743129
7.41607704,1.049476836,0.9903282255,2.029027902,0.3672086411,-0.7810236611,3.872715216,-1.259374569,-2.048993744,-0.3405766362,-1.322411389,-0.2525980197,-0.1346191118,1.066018858,-0.55842286,-0.9921805536,1.16262791,-2.597172038,0.1038167584,0.9073074623,1.824072284
7.44060321,1.050457951,0.9893767883,2.029754287,0.3672135569,-0.7807523191,3.876801191,-1.265938784,-2.047443523,-0.3334273408,-1.314152718,-0.2613562119,-0.1371507663,1.054527394,-0.5445332161,-0.9878749238,1.166405943,-2.602753465,0.1003632985,0.9166069287,1.823613712
7.420493968,1.051438778,0.988404035,2.030362478,0.3672448919,-0.7806127977,3.880876556,-1.268277613,-2.045322818,-0.326088284,-1.305486486,-0.2701776034,-0.1403464711,1.042849601,-0.5589388816,-0.9854439263,1.169689034,-2.607456353,0.09638143173,0.9256851905,1.822340718
