Subsystem #1|CTLs|Vars|Vrms1,Subsystem #1|CTLs|Vars|PI3,Subsystem #1|CTLs|Vars|PI5,Subsystem #1|CTLs|Vars|PI7,Subsystem #1|CTLs|Vars|QI3,Subsystem #1|CTLs|Vars|QI5,Subsystem #1|CTLs|Vars|QI7,Subsystem #1|CTLs|Vars|PF12,Subsystem #1|CTLs|Vars|PF23,Subsystem #1|CTLs|Vars|PF34,Subsystem #1|CTLs|Vars|PF37a,Subsystem #1|CTLs|Vars|PF62,Subsystem #1|CTLs|Vars|PF65,Subsystem #1|CTLs|Vars|PF76,Subsystem #1|CTLs|Vars|QF12,Subsystem #1|CTLs|Vars|QF23,Subsystem #1|CTLs|Vars|QF34,Subsystem #1|CTLs|Vars|QF37a,Subsystem #1|CTLs|Vars|QF62,Subsystem #1|CTLs|Vars|QF65,Subsystem #1|CTLs|Vars|QF76
7.546522999,0.9622529406,0.5649506995,2.013828355,0.429703589,-0.8871431739,1.400646956,0.2238557287,-1.113635973,-0.549454063,-0.7158712314,0.3619003614,-0.05922017281,1.161615314,0.9504536916,0.3640861252,0.5567492269,-0.6280097116,0.2337720518,0.5168597646,0.5231526099
7.552874944,0.9609887728,0.5684084944,2.019052197,0.428078353,-0.8799640317,1.395346211,0.3558017752,-1.065071598,-0.6056399513,-0.7183202233,0.4249111535,-0.002118510453,1.184779698,1.174015061,0.4620831995,0.6142035638,-0.5774446987,0.3595193172,0.5296507311,0.5790998362
7.560247276,0.9603009068,0.5710351222,2.026052926,0.4261153122,-0.870970315,1.392774881,0.4095943491,-1.055259606,-0.6454987872,-0.7436983781,0.4473678241,0.04988829035,1.197036618,1.428935875,0.5769316609,0.6864340841,-0.5279711898,0.4999184278,0.5607889092,0.637874484
7.567977122,0.960254953,0.5725604413,2.034194904,0.4239873907,-0.8609230613,1.393212708,0.3800736629,-1.085469783,-0.6652466484,-0.7897921564,0.4269112737,0.09195509162,1.197152257,1.692368525,0.6983753905,0.7669593449,-0.4840356076,0.642314136,0.6075570792,0.694115369
7.57532691,0.9608585512,0.5728053599,2.04272839,0.4218863101,-0.850689084,1.396662089,0.2695946664,-1.153294375,-0.6628867808,-0.8524472822,0.3650990467,0.1200753037,1.184987784,1.940534753,0.8154488538,0.8484415606,-0.4495629536,0.7737189434,0.6657555859,0.7425872949
7.581574407,0.9620597789,0.5717030203,2.050858793,0.4200043834,-0.8411658402,1.402841781,0.08791919906,-1.252764512,-0.6384470598,-0.9258958169,0.2673623587,0.1314859347,1.16153523,2.150889369,0.9174867025,0.9233668234,-0.4276014887,0.8820355515,0.7300681293,0.7786967539
7.586145431,0.9637513659,0.5693096412,2.057822042,0.4185155817,-0.8332009241,1.411209407,-0.148691307,-1.374866449,-0.5940137881,-1.003264124,0.14255059,0.124957401,1.128834322,2.304217346,0.9951055582,0.9847811959,-0.4200645402,0.9572377125,0.7945544046,0.7989895049
7.588690679,0.9657801712,0.5658023876,2.062957866,0.4175577607,-0.8275108427,1.421012944,-0.4187950018,-1.508337464,-0.5335893852,-1.077236521,0.002143461403,0.1009685833,1.089802934,2.386340748,1.041064769,1.026957362,-0.4275729001,0.9923265939,0.8532045973,0.801511653
7.588995513,0.967961385,0.5614631614,2.06577313,0.4172182486,-0.8246127882,1.431362858,-0.6976958548,-1.640752114,-0.4627197627,-1.140782671,-0.1408547053,0.06168153933,1.047960098,2.389654103,1.051105188,1.045971794,-0.4493405019,0.984075706,0.9005476424,0.7859864947
7.58700073,0.9700956378,0.5566515924,2.065988168,0.4175261967,-0.8247756972,1.441317839,-0.95988058,-1.759809961,-0.3879351546,-1.187886191,-0.2732259912,0.0107148125,1.007087311,2.313885805,1.024360116,1.040092991,-0.4832403716,0.933349401,0.9321864052,0.7538448178
7.582895838,0.9719872114,0.5517698314,2.063561883,0.4184511712,-0.8279935022,1.449974828,-1.181445235,-1.854571467,-0.3161023471,-1.214170146,-0.382845816,-0.04722393569,0.9708726625,2.166080932,0.9633867068,1.009927841,-0.5260152623,0.8449732353,0.9452097405,0.7080697893
7.577033485,0.9734624157,0.5472237065,2.058693475,0.4199065196,-0.833984517,1.456553234,-1.342315875,-1.916501085,-0.2537548555,-1.217316413,-0.4598382153,-0.1068112352,0.9425646694,1.959865564,0.8738789715,0.9583212148,-0.573597683,0.7272057321,0.9384482344,0.6528726243
7.569919181,0.9743865759,0.5433854905,2.051801518,0.4217574807,-0.8422184184,1.460464691,-1.428081103,-1.940240873,-0.2064823844,-1.197243356,-0.4974625082,-0.16262951,0.9246832126,1.714148217,0.7641082465,0.8900380955,-0.621501697,0.5908976017,0.9125546288,0.5932532513
7.562214189,0.9746770089,0.5405616972,2.043483537,0.4238344011,-0.8519677458,1.461362137,-1.431340071,-1.924033939,-0.1784253763,-1.156021944,-0.4926591811,-0.2096879651,0.9187946331,1.45124537,0.6440701661,0.8112775917,-0.6652674686,0.4484208681,0.8698969196,0.5345292764
7.554688483,0.974310097,0.5389685793,2.034460732,0.4259488682,-0.8623753239,1.459166349,-1.352117632,-1.869702164,-0.1719707503,-1.097596088,-0.4461770741,-0.2438314654,0.9253977046,1.194778438,0.5245168093,0.7290688385,-0.7008718221,0.3125043672,0.8142932135,0.4818492572
7.548031646,0.9733223113,0.538716156,2.025513753,0.4279107184,-0.8725349333,1.454067291,-1.197737102,-1.782338102,-0.1875887539,-1.027349686,-0.362393411,-0.2620753132,0.943886388,0.9677159779,0.4161133919,0.650663216,-0.7250249816,0.1951771059,0.7506738098,0.4397395478
7.542796188,0.971805339,0.5398024027,2.017414957,0.4295456609,-0.8815753042,1.446503164,-0.9821718522,-1.669805117,-0.2238219702,-0.9516014977,-0.2488724878,-0.2628449337,0.9726117994,0.7903204511,0.3284929381,0.5829236594,-0.7354532015,0.1067600304,0.6846381624,0.4117583486
7.539436942,0.9698962661,0.5421163045,2.010862844,0.4307109368,-0.8887367686,1.437120825,-0.7247628562,-1.542033517,-0.2774420845,-0.8770730207,-0.1156824931,-0.2460790458,1.009038699,0.6783594634,0.2694061053,0.5317616796,-0.7311011533,0.05501424782,0.6219701114,0.4002405755
7.538215614,0.9677647958,0.545448844,2.006423264,0.4313066644,-0.8934347166,1.426721211,-0.4484799579,-1.410186629,-0.3437376809,-0.8103479113,0.02545731977,-0.213213657,1.049967258,0.6417503146,0.2440658292,0.5016581187,-0.7122338439,0.04451062451,0.568153369,0.4061336418
7.539206257,0.9655989675,0.5495111321,2.004481346,0.4312826867,-0.8953065071,1.416193466,-0.1779362193,-1.285783706,-0.4169107373,-0.7573648353,0.1621301889,-0.1670578891,1.091814166,0.6837508397,0.2547390267,0.4952935327,-0.680422917,0.07625416174,0.5279225972,0.4289191651
7.542339034,0.9635897793,0.553957929,2.00520759,0.4306420504,-0.8942391744,1.406441625,0.0626906168,-1.179797361,-0.4905422327,-0.7229330725,0.2822318645,-0.1115822585,1.130911727,0.8006531114,0.3005110842,0.5133127527,-0.6384421481,0.1475704456,0.5048551716,0.4666613283
7.547411699,0.961915295,0.5584152963,2.008540922,0.4294404939,-0.8903743517,1.398309391,0.2518336042,-1.101718816,-0.5581411551,-0.7103387758,0.3749990391,-0.05158280134,1.163831214,0.9820330193,0.3773285523,0.5542243517,-0.5900397545,0.2522593578,0.5010508274,0.5161219555
7.553997371,0.9607255721,0.56251055,2.014190781,0.4277820364,-0.8840957554,1.392505833,0.3724405603,-1.058716733,-0.6136882081,-0.7210273179,0.431953518,0.007702326594,1.187674908,1.211739512,0.4784111298,0.6144933266,-0.5395729399,0.3811014947,0.5169458263,0.5729720889
7.561493269,0.9601292399,0.5659041232,2.021659209,0.4258120617,-0.8759985338,1.389539079,0.4134655468,-1.054964387,-0.6521573418,-0.7544133268,0.4476941333,0.06101997472,1.200333653,1.469253765,0.594786535,0.6888017663,-0.4916148431,0.5226047813,0.5512316996,0.632137214
7.569221268,0.9601827481,0.5683204787,2.030282738,0.4237068129,-0.8668397152,1.389665273,0.370943688,-1.091153754,-0.6699947286,-0.8078551144,0.4204817978,0.1035713162,1.200692808,1.73143863,0.716019129,0.7704850214,-0.4505427589,0.6639834633,0.6009246075,0.6882412582
7.57645353,0.9608840569,0.5695751276,2.039291226,0.4216583152,-0.8574729544,1.392859409,0.2484525277,-1.164296194,-0.6654845312,-0.8768110725,0.3525118049,0.1314679044,1.188746535,1.974570013,0.8311201316,0.8521212842,-0.4201384662,0.7923139941,0.6615995544,0.7361105271
