Subsystem #1|CTLs|Vars|Vrms1,Subsystem #1|CTLs|Vars|Vrms2,Subsystem #1|CTLs|Vars|Vrms3,Subsystem #1|CTLs|Vars|Vrms4,Subsystem #1|CTLs|Vars|Vrms6,Subsystem #1|CTLs|Vars|Vrms7
7.449758334,7.587768741,7.611590247,7.580744252,7.599787473,7.63780911
7.392505971,7.51526678,7.537807772,7.509271376,7.526269432,7.56271849
7.288670311,7.396270792,7.417739243,7.390235523,7.405733179,7.441753295
7.149299588,7.242697311,7.263374692,7.235515996,7.250217852,7.286991555
6.988390486,7.069431339,7.089656085,7.060068362,7.074765351,7.113418433
6.821272347,6.892618888,6.912761504,6.880213557,6.895700531,6.937204906
6.663084555,6.728051513,6.748481967,6.712003664,6.729001127,6.774083356
6.527458879,6.589803265,6.610858434,6.56983999,6.58892435,6.637989518
6.425598773,6.489274552,6.511226848,6.465485024,6.487036056,6.540115864
6.365662313,6.434545187,6.457579201,6.407381013,6.431549701,6.488286835
6.352379449,6.429992264,6.454191975,6.400228869,6.426928333,6.486605034
6.386796528,6.476067266,6.501415688,6.444730673,6.473649054,6.535260952
6.466141435,6.569220917,6.595612621,6.537489311,6.568121344,6.630488142
6.583864625,6.70200531,6.729267173,6.671096336,6.702790132,6.764685276
6.729895406,6.863418386,6.891333849,6.834481724,6.866491895,6.926769173
6.891221493,7.039559454,7.067892421,7.013582348,7.045127314,7.102827957
7.052850247,7.214646337,7.243162185,7.192378628,7.222699512,7.277130292
7.199081888,7.372363967,7.400848004,7.354265376,7.38268477,7.433465673
7.315129009,7.497505201,7.525777042,7.483710336,7.509692377,7.556774328
7.388731606,7.5776363,7.605565199,7.567945705,7.591146722,7.634808049
7.411678238,7.604625034,7.632141938,7.598517189,7.618826605,7.659646154
7.380849398,7.57568663,7.602794179,7.572357639,7.58991739,7.628728669
7.298671311,7.493774649,7.520550952,7.492203559,7.507400876,7.545227244
7.172781597,7.367173466,7.393768896,7.366207347,7.379641628,7.417616894
7.01504739,7.208426394,7.235049983,7.206881533,7.219305196,7.258580923
6.840113738,7.03277323,7.059669612,7.029537989,7.04178286,7.083429756
6.66377828,6.856433003,6.88385098,6.850562921,6.863461453,6.908370868
6.501443065,6.695010076,6.723167414,6.685810634,6.700118615,6.748911342
6.36686681,6.562216555,6.591265134,6.549301789,6.565632949,6.618584962
6.271204648,6.468948616,6.498948159,6.452274057,6.471050009,6.528047501
6.222351886,6.422703006,6.453607138,6.402567855,6.423986404,6.484519589
6.224475269,6.427196031,6.458854869,6.404211864,6.428236474,6.491441665
6.277799865,6.482204187,6.514380156,6.45722976,6.48360009,6.548346122
6.378445715,6.58347528,6.615871857,6.557528534,6.585789254,6.65079945
6.518591911,6.722889412,6.755182363,6.697044638,6.726588898,6.790576143
6.686890488,6.888862046,6.920728284,6.864147877,6.894269043,6.956062436
6.869181232,7.067048942,7.098189925,7.044357333,7.074306166,7.132954074
7.04962085,7.241443654,7.27159986,7.221451866,7.250497884,7.305338683
7.212037525,7.395775539,7.424737762,7.37889117,7.406383708,7.45708543
7.341570668,7.515160321,7.542777143,7.501482773,7.526912807,7.573485206
7.426271549,7.587779552,7.613966212,7.577088859,7.600141652,7.642925039
7.458543845,7.606337379,7.631083049,7.598106983,7.618701013,7.658334159
7.436066615,7.569010993,7.592385306,7.562448723,7.580752402,7.618122238
7.36204738,7.479696668,7.501853046,7.473814252,7.490234393,7.526408753
7.244763529,7.347489099,7.368661351,7.341192394,7.356335425,7.392481497
7.096414611,7.185482668,7.20597429,7.177677731,7.192286187,7.229578539
6.931651199,7.009192624,7.029355882,6.998891762,7.013767167,7.053290199
6.765901007,6.834815866,6.855024451,6.821237191,6.837157945,6.879810179
6.61391264,6.677690682,6.698307007,6.660339122,6.67798378,6.724390522
6.488581275,6.551076897,6.572419221,6.529800092,6.549683263,6.600127397
6.400139639,6.465310521,6.487623696,6.440321905,6.462748658,6.51713001
6.355636712,6.4272587,6.450693472,6.399124961,6.42416593,6.481999341
6.358562222,6.439979781,6.464584979,6.409570252,6.437060412,6.497520747
6.408683736,6.502576715,6.528303357,6.470981071,6.500538605,6.56254795
6.501948043,6.610161789,6.636878463,6.578583272,6.609648168,6.671995555
6.630563729,6.754030378,6.781546192,6.723674938,6.755557583,6.817029903
6.783372681,6.922105369,6.950194514,6.894077253,6.926013653,6.985517422
6.946565363,7.099718102,7.128142971,7.074931915,7.106141409,7.162800481
7.104754947,7.270739256,7.299269817,7.249851313,7.2795963,7.332819269
7.242369075,7.419042865,7.447474276,7.402405139,7.430049789,7.479567817
7.345271849,7.530161513,7.558329179,7.517796348,7.542863909,7.588741066
7.402438045,7.592973558,7.620766301,7.584569841,7.606791718,7.649411949
7.407286251,7.601068552,7.628440343,7.59600309,7.615353261,7.655387595
7.35855574,7.553593481,7.580572762,7.550981108,7.567686322,7.606040725
7.260520858,7.455394026,7.482084014,7.454157808,7.468682644,7.506427525
7.122380376,7.316344468,7.34291738,7.315309686,7.328312639,7.366598504
6.957106771,7.15008369,7.176764282,7.148080668,7.160349334,7.200311803
6.779934641,6.972379621,6.999417565,6.968342101,6.980718109,7.023378152
6.606679737,6.79940872,6.827046614,6.792469169,6.805766972,6.85193396
6.452316824,6.646259221,6.674696296,6.635822277,6.650756224,6.700941368
6.329814681,6.525775879,6.555135579,6.511569028,6.528692654,6.583043515
6.24928427,6.44775883,6.478065874,6.429855557,6.44951716,6.507784252
6.217400063,6.418455975,6.44962809,6.397266527,6.419584764,6.481131641
6.237025108,6.440269872,6.47212499,6.416498051,6.441358518,6.505219027
6.306988702,6.511605253,6.543882723,6.486174791,6.513247081,6.57822622
6.422047316,6.626873784,6.659264539,6.600834023,6.629605861,6.694408394
6.573132436,6.776727097,6.808904555,6.751148039,6.780972644,6.844337686
6.747841376,6.948547069,6.980194539,6.924420966,6.954570564,7.015391557
6.931310922,7.127290928,7.158121529,7.105444548,7.135169299,7.192586349
7.107406025,7.296683709,7.32645414,7.277709119,7.306298241,7.359758426
7.260225598,7.44073813,7.469257884,7.424941379,7.451785637,7.501072556
7.375712055,7.545424173,7.572563536,7.532797023,7.557447523,7.602685099
7.443256271,7.60031044,7.626008457,7.590525893,7.612743582,7.654377456
7.456971262,7.599878509,7.624150873,7.592314039,7.612101417,7.650860813
7.416407248,7.544248948,7.567193674,7.538037002,7.555645968,7.59248744
7.326580842,7.439170857,7.460969074,7.43327579,7.44918675,7.485221528
7.197243035,7.29525595,7.31616701,7.288571921,7.303445167,7.339853565
7.041611629,7.126609831,7.146956224,7.118066819,7.13267411,7.170611096
